draw,scenario,geo,metric,mean_2024_2030,value_2030,block_label,base_mean,base_2030,delta_mean_pct,delta_2030_pct
1,SC11,Region 12,PM₂.₅ emissions,23.35517107266657,21.348706152244404,sign_reversed_2019,27.48359099392473,28.1852383737304,-15.021399212973106,-24.25571900735768
1,SC11,Region 12,Time loss (car),41763636.29962584,38687875.246070735,sign_reversed_2019,50181698.87014218,52542706.31768455,-16.775164572048876,-26.36870470250336
1,SC11,Region 12,PCE-weighted VKT,862243181.9912554,849763769.003366,sign_reversed_2019,906854326.64193,923473810.8371348,-4.919328644090951,-7.981822653633266
1,SC11,Tehran,CO₂ emissions,14461776.220484992,14218057.960090162,sign_reversed_2019,15665697.81572652,16240057.050506642,-7.685081184401069,-12.450689576570172
1,SC11,Tehran,Congestion index,0.349393910306479,0.3413649461805317,sign_reversed_2019,0.3770323163615883,0.3857434952814182,-7.330513819564218,-11.504678534763173
1,SC11,Tehran,Electricity use,1502041617.982519,1811141975.795192,sign_reversed_2019,1182955242.1630168,1351056074.0400765,26.973664298241516,34.0537976620997
1,SC11,Tehran,Final energy,212606504573.6209,207383064347.9497,sign_reversed_2019,232409741325.56155,240375712306.20767,-8.520829049157669,-13.725449897462845
1,SC11,Tehran,Health indicator,1.1110794569754404e+16,1.1319795917980272e+16,sign_reversed_2019,1.1659816348439046e+16,1.2277016654798512e+16,-4.708665748051359,-7.796851333944449
1,SC11,Tehran,Modal share: car,0.4583132252744609,0.4383750822451965,sign_reversed_2019,0.5135831336588798,0.5121961394099438,-10.76162840291577,-14.412653959045857
1,SC11,Tehran,Modal share: public transport,0.2054689694499217,0.2226270431280578,sign_reversed_2019,0.15013834799003,0.1516049037254507,36.85309063315786,46.84686158386066
1,SC11,Tehran,NOₓ emissions,53954.545967898295,51957.24307519846,sign_reversed_2019,59608.039255991294,61622.4101806796,-9.484447666217704,-15.684500293225229
1,SC11,Tehran,PM₂.₅ emissions,976.0889643065228,937.9274489841504,sign_reversed_2019,1080.8241813028667,1122.4332118372024,-9.690310302836863,-16.438017060369443
1,SC11,Tehran,Time loss (car),622621997.536699,589428380.1796417,sign_reversed_2019,760835557.6647456,814037935.3659447,-18.16602270170829,-27.59202555902158
1,SC11,Tehran,PCE-weighted VKT,62475586569.02924,62038344747.97659,sign_reversed_2019,67427298392.317055,70096465282.90355,-7.343779064789031,-11.495758741050702
1,SC11,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,sign_reversed_2019,63.87869652292867,142.92185698706032,0.0,0.0
1,SC11,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,sign_reversed_2019,29.51624016041301,60.18207770689028,0.0,0.0
1,SC11,Tehran,STOCK::cost_index_bus_fare,73.20148381975896,138.2037519536843,sign_reversed_2019,84.36487247380374,169.56239313950334,-13.23227111794798,-18.49386565334654
1,SC11,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,sign_reversed_2019,45.68752260248281,85.07059173023467,0.0,0.0
1,SC11,Tehran,STOCK::len_bik,942.1264620910188,1279.6121453740336,sign_reversed_2019,941.660883050843,1278.6481875338736,0.049442325635033,0.07538882466327
1,SC11,Tehran,STOCK::len_brt,154.26881632653323,147.0150000000056,sign_reversed_2019,145.8321428571453,133.6500000000051,5.785194747945485,10.000000000000009
1,SC11,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,sign_reversed_2019,2678.5357142857,2865.749999999971,0.0,0.0
1,SC11,Tehran,STOCK::len_met,329.4582482993224,371.175,sign_reversed_2019,320.3214285714312,353.5,2.852391040037361,5.000000000000004
1,SC11,Tehran,STOCK::population_city,10248739.647761237,10627153.149808936,sign_reversed_2019,10244877.404216949,10617364.467096915,0.037699265612473,0.0921950333564922
1,SC11,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,sign_reversed_2019,4192415.099736402,4343924.107633086,0.0,0.0
1,SC11,Tehran,STOCK::taxis_total,78784.0,78784.0,sign_reversed_2019,78784.0,78784.0,0.0,0.0
1,SC11,Tehran,STOCK::metro_cars_total,1182.2600000000002,1184.36,sign_reversed_2019,1181.0,1181.0,0.1066892464013732,0.2845046570702709
1,SC11,Tehran,STOCK::brts_total,963.0217687074846,999.0376190476236,sign_reversed_2019,942.0,942.0,2.231610266187328,6.054948943484458
1,SC11,Tehran,STOCK::buses_total,2107.78877551022,2206.368571428616,sign_reversed_2019,2047.0,2047.0,2.969651954578415,7.785470025823924
1,SC11,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,sign_reversed_2019,325417.6086656498,337177.8227351354,0.0,0.0
1,SC11,Tehran,STOCK::transport_financial_balance_IRR,-5481493976825601.0,-1.1694193023889694e+16,sign_reversed_2019,-4702982273271233.0,-9474733173462972.0,-16.55357512144867,-23.42503804374176
1,SC5,Region 12,CO₂ emissions,208592.17390449712,210340.7367516257,sign_reversed_2019,210733.64383346256,213413.44455389923,-1.016197456661352,-1.4397911100195473
1,SC5,Region 12,Congestion index,1.0899132448605615,1.0897091992524033,sign_reversed_2019,1.1495041380599331,1.1760629654632626,-5.18405208179117,-7.3426141921613635
1,SC5,Region 12,Electricity use,76604800.71623339,78582436.99466914,sign_reversed_2019,72167126.57754266,74092515.38602754,6.1491628517625685,6.059885516436805
1,SC5,Region 12,Final energy,2812824770.560795,2830931877.662873,sign_reversed_2019,2868010378.932976,2900618652.6708174,-1.9241774289782163,-2.402479724240163
1,SC5,Region 12,Health indicator,361364359026995.3,364708366734973.0,sign_reversed_2019,370362448804982.0,377843355112581.8,-2.429536203527135,-3.476305246573709
1,SC5,Region 12,Modal share: car,0.1798301041120547,0.1767082147823239,sign_reversed_2019,0.184494993399728,0.1817242862780302,-2.528463890381204,-2.7602647936841653
1,SC5,Region 12,Modal share: public transport,0.4387658605059764,0.4422610768163748,sign_reversed_2019,0.4183832294693166,0.4188448057811935,4.871761007847613,5.590679581547458
1,SC5,Region 12,NOₓ emissions,809.8894740240131,818.3573084603465,sign_reversed_2019,827.4235181165384,839.8395362849049,-2.119113574682766,-2.5578967048380004
1,SC5,Region 12,PM₂.₅ emissions,26.78239047444072,27.33114402849792,sign_reversed_2019,27.48359099392473,28.1852383737304,-2.5513424342510858,-3.0302895931102856
1,SC5,Region 12,Time loss (car),45102774.19401895,45462220.66931943,sign_reversed_2019,50181698.87014218,52542706.31768455,-10.121069613976651,-13.47567749090612
1,SC5,Region 12,PCE-weighted VKT,886268294.0286876,899639160.5430188,sign_reversed_2019,906854326.64193,923473810.8371348,-2.2700484530378997,-2.580977393664229
1,SC5,Tehran,CO₂ emissions,14863485.003579974,15029441.82162333,sign_reversed_2019,15665697.81572652,16240057.050506642,-5.120823991263376,-7.454501084068207
1,SC5,Tehran,Congestion index,0.3574867647162199,0.3574198386515455,sign_reversed_2019,0.3770323163615883,0.3857434952814182,-5.184052081791179,-7.342614192161371
1,SC5,Tehran,Electricity use,1389555679.762701,1582254414.493877,sign_reversed_2019,1182955242.1630168,1351056074.0400765,17.46477214318931,17.112416345714337
1,SC5,Tehran,Final energy,219435909065.2488,221166058248.30203,sign_reversed_2019,232409741325.56155,240375712306.20767,-5.58231001261642,-7.991512068172269
1,SC5,Tehran,Health indicator,1.13772939135104e+16,1.1849406622223262e+16,sign_reversed_2019,1.1659816348439046e+16,1.2277016654798512e+16,-2.423043609657442,-3.4830125640345795
1,SC5,Tehran,Modal share: car,0.4688991853382523,0.4583737192540941,sign_reversed_2019,0.5135831336588798,0.5121961394099438,-8.700431418432517,-10.508165918207386
1,SC5,Tehran,Modal share: public transport,0.1961067164094637,0.2067371183444389,sign_reversed_2019,0.15013834799003,0.1516049037254507,30.61733996332918,36.36571988385679
1,SC5,Tehran,NOₓ emissions,56512.57042573588,57012.03327945648,sign_reversed_2019,59608.039255991294,61622.4101806796,-5.193039175406668,-7.481656247630195
1,SC5,Tehran,PM₂.₅ emissions,1046.6586021201977,1068.6083115045956,sign_reversed_2019,1080.8241813028667,1122.4332118372024,-3.1610672460607367,-4.795376666065151
1,SC5,Tehran,Time loss (car),659135308.1407032,663321962.8697389,sign_reversed_2019,760835557.6647456,814037935.3659447,-13.366915951745716,-18.514612888212948
1,SC5,Tehran,PCE-weighted VKT,63922082556.61113,64949552274.83761,sign_reversed_2019,67427298392.317055,70096465282.90355,-5.198511462392099,-7.342614192161366
1,SC5,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,sign_reversed_2019,63.87869652292867,142.92185698706032,0.0,0.0
1,SC5,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,sign_reversed_2019,29.51624016041301,60.18207770689028,0.0,0.0
1,SC5,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334,sign_reversed_2019,84.36487247380374,169.56239313950334,0.0,0.0
1,SC5,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,sign_reversed_2019,45.68752260248281,85.07059173023467,0.0,0.0
1,SC5,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,sign_reversed_2019,941.660883050843,1278.6481875338736,0.0,0.0
1,SC5,Tehran,STOCK::len_brt,154.26881632653323,147.0150000000056,sign_reversed_2019,145.8321428571453,133.6500000000051,5.785194747945485,10.000000000000009
1,SC5,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,sign_reversed_2019,2678.5357142857,2865.749999999971,0.0,0.0
1,SC5,Tehran,STOCK::len_met,329.4582482993224,371.175,sign_reversed_2019,320.3214285714312,353.5,2.852391040037361,5.000000000000004
1,SC5,Tehran,STOCK::population_city,10246947.54496452,10622416.613323256,sign_reversed_2019,10244877.404216949,10617364.467096915,0.0202065936554717,0.0475838070925929
1,SC5,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,sign_reversed_2019,4192415.099736402,4343924.107633086,0.0,0.0
1,SC5,Tehran,STOCK::taxis_total,78784.0,78784.0,sign_reversed_2019,78784.0,78784.0,0.0,0.0
1,SC5,Tehran,STOCK::metro_cars_total,1182.2600000000002,1184.36,sign_reversed_2019,1181.0,1181.0,0.1066892464013732,0.2845046570702709
1,SC5,Tehran,STOCK::brts_total,963.0217687074846,999.0376190476236,sign_reversed_2019,942.0,942.0,2.231610266187328,6.054948943484458
1,SC5,Tehran,STOCK::buses_total,2107.78877551022,2206.368571428616,sign_reversed_2019,2047.0,2047.0,2.969651954578415,7.785470025823924
1,SC5,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,sign_reversed_2019,325417.6086656498,337177.8227351354,0.0,0.0
1,SC5,Tehran,STOCK::transport_financial_balance_IRR,-5256543235375010.0,-1.1009108591573216e+16,sign_reversed_2019,-4702982273271233.0,-9474733173462972.0,-11.77042416787038,-16.194391863274358
1,SC6,Region 12,CO₂ emissions,208801.0619325193,210935.7394387237,sign_reversed_2019,210733.64383346256,213413.44455389923,-0.9170732616717412,-1.1609882968501315
1,SC6,Region 12,Congestion index,1.1029346471427357,1.1064098263847857,sign_reversed_2019,1.1495041380599331,1.1760629654632626,-4.051267792371302,-5.922568869519658
