draw,scenario,geo,metric,mean_2024_2030,value_2030,block_label
7,SC8,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,sign_reversed_2023
7,SC8,Tehran,STOCK::cost_index_bus_fare,60.26793001761512,106.36159228555996,sign_reversed_2023
7,SC8,Tehran,STOCK::cost_index_metro_fare,35.161126476087375,58.82076106461197,sign_reversed_2023
7,SC8,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,sign_reversed_2023
7,SC8,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,sign_reversed_2023
7,SC8,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,sign_reversed_2023
7,SC8,Tehran,STOCK::len_met,320.3214285714312,353.5,sign_reversed_2023
7,SC8,Tehran,STOCK::population_city,10226318.361622438,10598512.720795412,sign_reversed_2023
7,SC8,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,sign_reversed_2023
7,SC8,Tehran,STOCK::taxis_total,78784.0,78784.0,sign_reversed_2023
7,SC8,Tehran,STOCK::metro_cars_total,1181.0,1181.0,sign_reversed_2023
7,SC8,Tehran,STOCK::brts_total,942.0,942.0,sign_reversed_2023
7,SC8,Tehran,STOCK::buses_total,2047.0,2047.0,sign_reversed_2023
7,SC8,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,sign_reversed_2023
7,SC8,Tehran,STOCK::transport_financial_balance_IRR,-4585143872152872.0,-9491518103837282.0,sign_reversed_2023
0,SC1,Region 12,CO₂ emissions,244102.1871406617,248272.73856198223,empirical_2019
0,SC1,Region 12,Congestion index,1.2406196778773229,1.2440529191072374,empirical_2019
0,SC1,Region 12,Electricity use,69810431.58470145,71875761.55560052,empirical_2019
0,SC1,Region 12,Final energy,3393887897.1341925,3448910301.600269,empirical_2019
0,SC1,Region 12,Health indicator,396509703755289.9,401741186771683.9,empirical_2019
0,SC1,Region 12,Modal share: car,0.2354834064451999,0.2327617023143053,empirical_2019
0,SC1,Region 12,Modal share: public transport,0.2932533162169787,0.2908397499646448,empirical_2019
0,SC1,Region 12,NOₓ emissions,943.600206239106,961.3074063269584,empirical_2019
0,SC1,Region 12,PM₂.₅ emissions,30.238730475007696,31.12449537593725,empirical_2019
0,SC1,Region 12,Time loss (car),72065300.96415584,73414341.57400557,empirical_2019
0,SC1,Region 12,PCE-weighted VKT,1055445416.0179555,1060829385.8965352,empirical_2019
0,SC1,Tehran,CO₂ emissions,17472589.26898978,17745744.494564664,empirical_2019
0,SC1,Tehran,Congestion index,0.4069178138525907,0.4080439019202052,empirical_2019
0,SC1,Tehran,Electricity use,1222195573.8924394,1401882889.230338,empirical_2019
0,SC1,Tehran,Final energy,258215791351.96823,261552817863.8576,empirical_2019
0,SC1,Tehran,Health indicator,1.2228909635530518e+16,1.2743282802211994e+16,empirical_2019
0,SC1,Tehran,Modal share: car,0.6110615674192724,0.6072968090765412,empirical_2019
0,SC1,Tehran,Modal share: public transport,0.1088654242232661,0.1113829680023784,empirical_2019
0,SC1,Tehran,NOₓ emissions,66151.71134828599,66967.73804427542,empirical_2019
0,SC1,Tehran,PM₂.₅ emissions,1185.7338539682391,1207.6546046844992,empirical_2019
0,SC1,Tehran,Time loss (car),976209137.286418,997251063.583394,empirical_2019
0,SC1,Tehran,PCE-weighted VKT,72764507143.24033,74148846460.73767,empirical_2019
0,SC1,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,empirical_2019
0,SC1,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,empirical_2019
0,SC1,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334,empirical_2019
0,SC1,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,empirical_2019
0,SC1,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,empirical_2019
0,SC1,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,empirical_2019
0,SC1,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,empirical_2019
0,SC1,Tehran,STOCK::len_met,320.3214285714312,353.5,empirical_2019
0,SC1,Tehran,STOCK::population_city,10216160.792544257,10582980.588711824,empirical_2019
0,SC1,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,empirical_2019
0,SC1,Tehran,STOCK::taxis_total,78784.0,78784.0,empirical_2019
0,SC1,Tehran,STOCK::metro_cars_total,1181.0,1181.0,empirical_2019
0,SC1,Tehran,STOCK::brts_total,942.0,942.0,empirical_2019
0,SC1,Tehran,STOCK::buses_total,2047.0,2047.0,empirical_2019
0,SC1,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,empirical_2019
0,SC1,Tehran,STOCK::transport_financial_balance_IRR,-3711271329838976.0,-7316025208287608.0,empirical_2019
0,SC2,Region 12,CO₂ emissions,242951.66497159825,244669.7851066714,empirical_2019
0,SC2,Region 12,Congestion index,1.2618592700724505,1.2825101227391549,empirical_2019
0,SC2,Region 12,Electricity use,70300493.09273997,72792539.81133693,empirical_2019
0,SC2,Region 12,Final energy,3373568093.959678,3388976824.388282,empirical_2019
0,SC2,Region 12,Health indicator,398545212151629.6,404851483524471.3,empirical_2019
0,SC2,Region 12,Modal share: car,0.2314764462154889,0.2238855081716963,empirical_2019
0,SC2,Region 12,Modal share: public transport,0.295306060120494,0.2956188021306496,empirical_2019
0,SC2,Region 12,NOₓ emissions,940.3251841721502,950.1228186862108,empirical_2019
0,SC2,Region 12,PM₂.₅ emissions,30.430348272315005,31.450219155659788,empirical_2019
0,SC2,Region 12,Time loss (car),72705982.88170885,74045203.5931307,empirical_2019
0,SC2,Region 12,PCE-weighted VKT,1072461050.8679172,1088315345.157982,empirical_2019
0,SC2,Tehran,CO₂ emissions,17761741.040238727,18255570.71181328,empirical_2019
0,SC2,Tehran,Congestion index,0.4138843069505798,0.4206576960650464,empirical_2019
0,SC2,Tehran,Electricity use,1262565674.0915878,1482177760.740039,empirical_2019
0,SC2,Tehran,Final energy,262406535409.0124,268945990002.0576,empirical_2019
0,SC2,Tehran,Health indicator,1.2335942488425252e+16,1.2936357487815236e+16,empirical_2019
0,SC2,Tehran,Modal share: car,0.6060450750508061,0.5953480990039697,empirical_2019
0,SC2,Tehran,Modal share: public transport,0.1105395105391817,0.1144087482679147,empirical_2019
0,SC2,Tehran,NOₓ emissions,67265.18699029447,68932.60507008302,empirical_2019
0,SC2,Tehran,PM₂.₅ emissions,1212.1766880490145,1256.7086527370382,empirical_2019
0,SC2,Tehran,Time loss (car),1012920449.4718904,1062083177.2284644,empirical_2019
0,SC2,Tehran,PCE-weighted VKT,74030951139.96725,76452851101.30318,empirical_2019
0,SC2,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,empirical_2019
0,SC2,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,empirical_2019
0,SC2,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334,empirical_2019
0,SC2,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,empirical_2019
0,SC2,Tehran,STOCK::len_bik,942.3771584972671,1280.1311995956578,empirical_2019
0,SC2,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,empirical_2019
0,SC2,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,empirical_2019
0,SC2,Tehran,STOCK::len_met,320.3214285714312,353.5,empirical_2019
0,SC2,Tehran,STOCK::population_city,10215415.370779067,10581071.509261971,empirical_2019
0,SC2,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,empirical_2019
0,SC2,Tehran,STOCK::taxis_total,78784.0,78784.0,empirical_2019
0,SC2,Tehran,STOCK::metro_cars_total,1181.0,1181.0,empirical_2019
0,SC2,Tehran,STOCK::brts_total,942.0,942.0,empirical_2019
0,SC2,Tehran,STOCK::buses_total,2047.0,2047.0,empirical_2019
0,SC2,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,empirical_2019
0,SC2,Tehran,STOCK::transport_financial_balance_IRR,-3742146079425236.0,-7415867335154589.0,empirical_2019
0,SC3,Region 12,CO₂ emissions,243337.68032477616,246127.68496330403,empirical_2019
0,SC3,Region 12,Congestion index,1.267093240721785,1.295347260980621,empirical_2019
0,SC3,Region 12,Electricity use,69937515.13560945,72388182.6413769,empirical_2019
0,SC3,Region 12,Final energy,3381978280.793544,3414734443.483725,empirical_2019
0,SC3,Region 12,Health indicator,399311021807991.7,407043661592879.3,empirical_2019
0,SC3,Region 12,Modal share: car,0.2322522693742118,0.22405838997193,empirical_2019
0,SC3,Region 12,Modal share: public transport,0.2937947878134578,0.2928525884601349,empirical_2019
0,SC3,Region 12,NOₓ emissions,941.6460765546396,955.2304949365678,empirical_2019
0,SC3,Region 12,PM₂.₅ emissions,30.362260634731395,31.4151371855521,empirical_2019
0,SC3,Region 12,Time loss (car),73430196.850481,75265032.83322765,empirical_2019
0,SC3,Region 12,PCE-weighted VKT,1074822318.0073483,1096037641.7213666,empirical_2019
0,SC3,Tehran,CO₂ emissions,17847485.937944364,18477654.31157355,empirical_2019
0,SC3,Tehran,Congestion index,0.4156010263710228,0.4248682211135274,empirical_2019
0,SC3,Tehran,Electricity use,1238700543.5997157,1438606962.5094552,empirical_2019
0,SC3,Tehran,Final energy,263793305379.49976,272424132542.8172,empirical_2019
0,SC3,Tehran,Health indicator,1.2360921152994046e+16,1.3004358462585226e+16,empirical_2019
0,SC3,Tehran,Modal share: car,0.6123617016252625,0.6091732928483566,empirical_2019
0,SC3,Tehran,Modal share: public transport,0.1078852050905319,0.1096282550040107,empirical_2019
0,SC3,Tehran,NOₓ emissions,67583.99736573147,69761.63118937095,empirical_2019
0,SC3,Tehran,PM₂.₅ emissions,1211.082511692891,1257.7798664611182,empirical_2019
0,SC3,Tehran,Time loss (car),1026091200.76844,1095131650.313577,empirical_2019
0,SC3,Tehran,PCE-weighted VKT,74324753955.38733,77206124990.82104,empirical_2019
0,SC3,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,empirical_2019
0,SC3,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,empirical_2019
0,SC3,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334,empirical_2019
0,SC3,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,empirical_2019
0,SC3,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,empirical_2019
0,SC3,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,empirical_2019
0,SC3,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,empirical_2019
0,SC3,Tehran,STOCK::len_met,320.3214285714312,353.5,empirical_2019
0,SC3,Tehran,STOCK::population_city,10215291.182957212,10580632.136956612,empirical_2019
0,SC3,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,empirical_2019
0,SC3,Tehran,STOCK::taxis_total,78784.0,78784.0,empirical_2019
0,SC3,Tehran,STOCK::metro_cars_total,1181.0,1181.0,empirical_2019
0,SC3,Tehran,STOCK::brts_total,942.0,942.0,empirical_2019
0,SC3,Tehran,STOCK::buses_total,2047.0,2047.0,empirical_2019
0,SC3,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,empirical_2019
0,SC3,Tehran,STOCK::transport_financial_balance_IRR,-3719728345678341.0,-7345220969058146.0,empirical_2019
0,SC4,Region 12,CO₂ emissions,242400.3121091775,246733.5505712912,empirical_2019
0,SC4,Region 12,Congestion index,1.2567538519913328,1.2860207995271191,empirical_2019
0,SC4,Region 12,Electricity use,73855657.83924064,75015286.2231963,empirical_2019
0,SC4,Region 12,Final energy,3347752740.218576,3409646575.7372465,empirical_2019
0,SC4,Region 12,Health indicator,397057896580314.6,405555263464306.4,empirical_2019
0,SC4,Region 12,Modal share: car,0.2308886823391485,0.2301453552489749,empirical_2019
0,SC4,Region 12,Modal share: public transport,0.3099646024782455,0.3049776205592132,empirical_2019
0,SC4,Region 12,NOₓ emissions,929.8709146020472,949.6024683890562,empirical_2019
0,SC4,Region 12,PM₂.₅ emissions,29.86883304001907,30.779710018209293,empirical_2019
0,SC4,Region 12,Time loss (car),72130559.8482597,76441256.87261975,empirical_2019
0,SC4,Region 12,PCE-weighted VKT,1053790839.2742383,1081666024.1088293,empirical_2019
0,SC4,Tehran,CO₂ emissions,17762651.775802698,18408383.92532487,empirical_2019
0,SC4,Tehran,Congestion index,0.4122097522087701,0.421809182656123,empirical_2019
0,SC4,Tehran,Electricity use,1322914312.3418355,1509367841.4009695,empirical_2019
0,SC4,Tehran,Final energy,262098579368.594,271014741036.832,empirical_2019
0,SC4,Tehran,Health indicator,1.2322595523285514e+16,1.297019014789429e+16,empirical_2019
0,SC4,Tehran,Modal share: car,0.6075722273917361,0.6073890323409866,empirical_2019
0,SC4,Tehran,Modal share: public transport,0.1167130500674715,0.1168863692129713,empirical_2019
0,SC4,Tehran,NOₓ emissions,67143.1686993812,69386.16919777713,empirical_2019
0,SC4,Tehran,PM₂.₅ emissions,1205.7876514303566,1251.4352562822185,empirical_2019
0,SC4,Tehran,Time loss (car),1007696289.8660609,1079141383.763511,empirical_2019
0,SC4,Tehran,PCE-weighted VKT,73718686485.387,76650243204.99318,empirical_2019
0,SC4,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,empirical_2019
0,SC4,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,empirical_2019
0,SC4,Tehran,STOCK::cost_index_bus_fare,60.26793001761512,106.36159228555996,empirical_2019
0,SC4,Tehran,STOCK::cost_index_metro_fare,35.161126476087375,58.82076106461197,empirical_2019
0,SC4,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,empirical_2019
0,SC4,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,empirical_2019
0,SC4,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,empirical_2019
0,SC4,Tehran,STOCK::len_met,320.3214285714312,353.5,empirical_2019
0,SC4,Tehran,STOCK::population_city,10215658.941018382,10581330.565506805,empirical_2019
0,SC4,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,empirical_2019
0,SC4,Tehran,STOCK::taxis_total,78784.0,78784.0,empirical_2019
0,SC4,Tehran,STOCK::metro_cars_total,1181.0,1181.0,empirical_2019
0,SC4,Tehran,STOCK::brts_total,942.0,942.0,empirical_2019
0,SC4,Tehran,STOCK::buses_total,2047.0,2047.0,empirical_2019
0,SC4,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,empirical_2019
0,SC4,Tehran,STOCK::transport_financial_balance_IRR,-3793757698214157.5,-7536569271802402.0,empirical_2019
0,SC7,Region 12,CO₂ emissions,241993.26714736625,244053.52000182812,empirical_2019
0,SC7,Region 12,Congestion index,1.2682618528746763,1.2980774580968952,empirical_2019
0,SC7,Region 12,Electricity use,75225678.87603575,83251660.27337247,empirical_2019
0,SC7,Region 12,Final energy,3322860505.504246,3302213703.2938056,empirical_2019
0,SC7,Region 12,Health indicator,396749592580230.9,402088585196212.0,empirical_2019
0,SC7,Region 12,Modal share: car,0.2371294718019242,0.236216945746793,empirical_2019
0,SC7,Region 12,Modal share: public transport,0.2915886714556079,0.2873470223963149,empirical_2019
0,SC7,Region 12,NOₓ emissions,924.416187221702,922.6076278321846,empirical_2019
0,SC7,Region 12,PM₂.₅ emissions,30.00921802209961,30.68607279872812,empirical_2019
0,SC7,Region 12,Time loss (car),75146120.20012529,79611123.94715658,empirical_2019
0,SC7,Region 12,PCE-weighted VKT,1079226941.0345504,1108206060.9850628,empirical_2019
0,SC7,Tehran,CO₂ emissions,17783697.193625305,18345943.677724663,empirical_2019
0,SC7,Tehran,Congestion index,0.4159843260324549,0.4257637137949281,empirical_2019
0,SC7,Tehran,Electricity use,1416645733.3507652,1815820774.9567137,empirical_2019
0,SC7,Tehran,Final energy,261507889282.77933,267611115390.5416,empirical_2019
0,SC7,Tehran,Health indicator,1.2312006294157974e+16,1.2901272321637792e+16,empirical_2019
0,SC7,Tehran,Modal share: car,0.6140424848077897,0.6133481258593331,empirical_2019
0,SC7,Tehran,Modal share: public transport,0.107333195579489,0.108247012796572,empirical_2019
0,SC7,Tehran,NOₓ emissions,67025.33378023657,68600.02914240844,empirical_2019
0,SC7,Tehran,PM₂.₅ emissions,1204.730413796451,1244.5401672925311,empirical_2019
0,SC7,Tehran,Time loss (car),1029300889.0157852,1102857449.746203,empirical_2019
0,SC7,Tehran,PCE-weighted VKT,74393873855.8255,77368851964.62811,empirical_2019
0,SC7,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,empirical_2019
0,SC7,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,empirical_2019
0,SC7,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334,empirical_2019
0,SC7,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,empirical_2019
0,SC7,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,empirical_2019
0,SC7,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,empirical_2019
0,SC7,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,empirical_2019
0,SC7,Tehran,STOCK::len_met,320.3214285714312,353.5,empirical_2019
0,SC7,Tehran,STOCK::population_city,10215631.705292586,10581505.337169953,empirical_2019
0,SC7,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,empirical_2019
0,SC7,Tehran,STOCK::taxis_total,78784.0,78784.0,empirical_2019
0,SC7,Tehran,STOCK::metro_cars_total,1181.0,1181.0,empirical_2019
0,SC7,Tehran,STOCK::brts_total,942.0,942.0,empirical_2019
0,SC7,Tehran,STOCK::buses_total,2047.0,2047.0,empirical_2019
0,SC7,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,empirical_2019
0,SC7,Tehran,STOCK::transport_financial_balance_IRR,-3767976162727169.5,-7496480326787747.0,empirical_2019
0,SC9,Region 12,CO₂ emissions,239880.4850167441,240221.3441913875,empirical_2019
0,SC9,Region 12,Congestion index,1.2095116263040502,1.2095070198886204,empirical_2019
0,SC9,Region 12,Electricity use,77665190.00439186,80260131.31229003,empirical_2019
0,SC9,Region 12,Final energy,3290319465.3644915,3284645900.745037,empirical_2019
0,SC9,Region 12,Health indicator,386577876743615.9,386726879537808.2,empirical_2019
0,SC9,Region 12,Modal share: car,0.2230566913837179,0.213866123311747,empirical_2019
0,SC9,Region 12,Modal share: public transport,0.3230451519139578,0.3255523674112337,empirical_2019
0,SC9,Region 12,NOₓ emissions,891.8307401914886,876.1135927419514,empirical_2019
0,SC9,Region 12,PM₂.₅ emissions,27.76360825524566,27.287962068025266,empirical_2019
0,SC9,Region 12,Time loss (car),65614640.74726285,64571847.24835328,empirical_2019
0,SC9,Region 12,PCE-weighted VKT,1040951156.3370856,1053416238.8332688,empirical_2019
0,SC9,Tehran,CO₂ emissions,17059771.81659813,17235790.581760745,empirical_2019
0,SC9,Tehran,Congestion index,0.3967145093547385,0.3967129984706779,empirical_2019
0,SC9,Tehran,Electricity use,1547349447.7493002,1807689831.1282432,empirical_2019
0,SC9,Tehran,Final energy,250595502045.6429,252194499809.8124,empirical_2019
0,SC9,Tehran,Health indicator,1.202557482892814e+16,1.2465093718786314e+16,empirical_2019
0,SC9,Tehran,Modal share: car,0.5651089662625911,0.5469357879398197,empirical_2019
0,SC9,Tehran,Modal share: public transport,0.1499927728290737,0.1602759293550781,empirical_2019
0,SC9,Tehran,NOₓ emissions,63912.29708517726,63973.07299223427,empirical_2019
0,SC9,Tehran,PM₂.₅ emissions,1152.0668698274862,1159.3965138068802,empirical_2019
0,SC9,Tehran,Time loss (car),904563262.6574717,908861048.9486006,empirical_2019
0,SC9,Tehran,PCE-weighted VKT,70951863025.4252,72100998236.20093,empirical_2019
0,SC9,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,empirical_2019
0,SC9,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,empirical_2019
0,SC9,Tehran,STOCK::cost_index_bus_fare,70.18799307146887,131.70713041746714,empirical_2019
0,SC9,Tehran,STOCK::cost_index_metro_fare,39.58232500141554,69.61389311940997,empirical_2019
0,SC9,Tehran,STOCK::len_bik,942.3771584972671,1280.1311995956578,empirical_2019
0,SC9,Tehran,STOCK::len_brt,150.89414693877808,141.6690000000054,empirical_2019
0,SC9,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,empirical_2019
0,SC9,Tehran,STOCK::len_met,325.80352040816587,364.105,empirical_2019
0,SC9,Tehran,STOCK::population_city,10217746.968214676,10586632.54938384,empirical_2019
0,SC9,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,empirical_2019
0,SC9,Tehran,STOCK::taxis_total,78784.0,78784.0,empirical_2019
0,SC9,Tehran,STOCK::metro_cars_total,1181.7559999999996,1183.0159999999996,empirical_2019
0,SC9,Tehran,STOCK::brts_total,954.6130612244908,976.2225714285742,empirical_2019
0,SC9,Tehran,STOCK::buses_total,2083.473265306132,2142.6211428571687,empirical_2019
0,SC9,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,empirical_2019
0,SC9,Tehran,STOCK::transport_financial_balance_IRR,-4111778772999301.0,-8433548737427309.0,empirical_2019
1,SC1,Region 12,CO₂ emissions,210255.84283982776,212190.2840451276,sign_reversed_2019
1,SC1,Region 12,Congestion index,1.1236678581443222,1.124419204015195,sign_reversed_2019
1,SC1,Region 12,Electricity use,72557120.18013631,74880970.80388269,sign_reversed_2019
1,SC1,Region 12,Final energy,2858983042.7400217,2878513607.0283465,sign_reversed_2019
1,SC1,Region 12,Health indicator,367028479408939.4,370881095104038.7,sign_reversed_2019
1,SC1,Region 12,Modal share: car,0.1830372067458459,0.1786660881227173,sign_reversed_2019
1,SC1,Region 12,Modal share: public transport,0.4202938600730674,0.4228568517920984,sign_reversed_2019
1,SC1,Region 12,NOₓ emissions,825.0423520262686,834.0492748298254,sign_reversed_2019
1,SC1,Region 12,PM₂.₅ emissions,27.439106132351125,28.080458036926625,sign_reversed_2019
1,SC1,Region 12,Time loss (car),48068122.79618628,48217871.60349325,sign_reversed_2019
1,SC1,Region 12,PCE-weighted VKT,886491499.1995229,882932006.7125828,sign_reversed_2019
1,SC1,Tehran,CO₂ emissions,15297953.270060876,15493340.222531669,sign_reversed_2019
1,SC1,Tehran,Congestion index,0.3685581298491415,0.3688045679999098,sign_reversed_2019
1,SC1,Tehran,Electricity use,1169889293.326218,1322816027.625761,sign_reversed_2019
1,SC1,Tehran,Final energy,226907196673.039,229212522160.5309,sign_reversed_2019
1,SC1,Tehran,Health indicator,1.1526937651927188e+16,1.2004933435632156e+16,sign_reversed_2019
1,SC1,Tehran,Modal share: car,0.5097045634821218,0.504125224474632,sign_reversed_2019
1,SC1,Tehran,Modal share: public transport,0.1526527532109661,0.1570607146071986,sign_reversed_2019
1,SC1,Tehran,NOₓ emissions,58210.45207938587,58793.41927770975,sign_reversed_2019
1,SC1,Tehran,PM₂.₅ emissions,1057.3228105492133,1075.08278228788,sign_reversed_2019
1,SC1,Tehran,Time loss (car),720018697.361209,730731363.0932757,sign_reversed_2019
1,SC1,Tehran,PCE-weighted VKT,65904074149.617714,67018360421.40316,sign_reversed_2019
1,SC1,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,sign_reversed_2019
1,SC1,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,sign_reversed_2019
1,SC1,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334,sign_reversed_2019
1,SC1,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,sign_reversed_2019
1,SC1,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736,sign_reversed_2019
1,SC1,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,sign_reversed_2019
1,SC1,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,sign_reversed_2019
1,SC1,Tehran,STOCK::len_met,320.3214285714312,353.5,sign_reversed_2019
1,SC1,Tehran,STOCK::population_city,10245727.704784509,10619722.656859431,sign_reversed_2019
1,SC1,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086,sign_reversed_2019
1,SC1,Tehran,STOCK::taxis_total,78784.0,78784.0,sign_reversed_2019
1,SC1,Tehran,STOCK::metro_cars_total,1181.0,1181.0,sign_reversed_2019
1,SC1,Tehran,STOCK::brts_total,942.0,942.0,sign_reversed_2019
1,SC1,Tehran,STOCK::buses_total,2047.0,2047.0,sign_reversed_2019
1,SC1,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354,sign_reversed_2019
1,SC1,Tehran,STOCK::transport_financial_balance_IRR,-4701713398183693.0,-9479708938465768.0,sign_reversed_2019
1,SC2,Region 12,CO₂ emissions,209234.789720742,209060.45696508363,sign_reversed_2019
1,SC2,Region 12,Congestion index,1.1426037827773663,1.1605757871391305,sign_reversed_2019
1,SC2,Region 12,Electricity use,72920812.02290806,75404040.0529022,sign_reversed_2019
1,SC2,Region 12,Final energy,2841103773.319057,2827148014.2822742,sign_reversed_2019
1,SC2,Region 12,Health indicator,368896402825853.0,373994925089404.8,sign_reversed_2019
1,SC2,Region 12,Modal share: car,0.1796673273757502,0.1710296547914786,sign_reversed_2019
1,SC2,Region 12,Modal share: public transport,0.4227147435637969,0.4285700786328658,sign_reversed_2019
1,SC2,Region 12,NOₓ emissions,822.3028662840859,825.3254515999922,sign_reversed_2019
1,SC2,Region 12,PM₂.₅ emissions,27.59354234393513,28.37922313069988,sign_reversed_2019
1,SC2,Region 12,Time loss (car),48373904.89217942,48452017.361902855,sign_reversed_2019
1,SC2,Region 12,PCE-weighted VKT,900138681.1666963,904696323.4439842,sign_reversed_2019
1,SC2,Tehran,CO₂ emissions,15546916.788223546,15962592.297347838,sign_reversed_2019
1,SC2,Tehran,Congestion index,0.3747690300890439,0.3806637687070471,sign_reversed_2019
1,SC2,Tehran,Electricity use,1207795113.1808963,1399125245.730651,sign_reversed_2019
1,SC2,Tehran,Final energy,230526090182.5968,236067464623.19675,sign_reversed_2019
1,SC2,Tehran,Health indicator,1.1623030532524106e+16,1.2187814450343566e+16,sign_reversed_2019
1,SC2,Tehran,Modal share: car,0.5052597038218078,0.4940471140863089,sign_reversed_2019
1,SC2,Tehran,Modal share: public transport,0.1546063432202405,0.159321373980274,sign_reversed_2019
1,SC2,Tehran,NOₓ emissions,59175.0262075014,60596.79882406552,sign_reversed_2019
1,SC2,Tehran,PM₂.₅ emissions,1080.214664946389,1118.733366126329,sign_reversed_2019
1,SC2,Tehran,Time loss (car),746093152.7138815,779649263.1424649,sign_reversed_2019
1,SC2,Tehran,PCE-weighted VKT,67033510872.80879,69184115020.02002,sign_reversed_2019
1,SC2,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032,sign_reversed_2019
1,SC2,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028,sign_reversed_2019
1,SC2,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334,sign_reversed_2019
1,SC2,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467,sign_reversed_2019
1,SC2,Tehran,STOCK::len_bik,942.3771584972671,1280.1311995956578,sign_reversed_2019
1,SC2,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051,sign_reversed_2019
1,SC2,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971,sign_reversed_2019
1,SC2,Tehran,STOCK::len_met,320.3214285714312,353.5,sign_reversed_2019
1,SC2,Tehran,STOCK::population_city,10245063.614391848,10618011.057317711,sign_reversed_2019
