scenario,geo,metric,effect,n,median,p05,p25,p75,p95,min,max,sign_fraction,all_same_direction,span90
SC10,Region 12,PM₂.₅ emissions,delta_mean_pct,32,-19.95315039215228,-21.17319929708071,-20.43821456584544,-18.728581971333792,-17.95940823773047,-21.800726920664875,-17.631572658120415,1.0,True,3.213791059350239
SC10,Region 12,PM₂.₅ emissions,delta_2030_pct,32,-31.32761069678243,-33.27421291977663,-32.14394591875528,-29.57066590634097,-28.37862078281508,-34.24595935496749,-28.01188713368177,1.0,True,4.895592136961554
SC10,Region 12,Time loss (car),delta_mean_pct,32,-14.065452515241224,-15.66199517557323,-15.054736859764136,-13.361025993854492,-12.520129090986172,-15.897779668057028,-11.8629843965282,1.0,True,3.1418660845870576
SC10,Region 12,Time loss (car),delta_2030_pct,32,-17.715242292948723,-19.76345770915687,-18.524195189902464,-16.47851966939218,-15.398292379241054,-20.1193798707788,-14.735903382165583,1.0,True,4.365165329915817
SC10,Region 12,PCE-weighted VKT,delta_mean_pct,32,-4.894343919151698,-5.561477401129708,-5.291820252802557,-4.688688127299744,-4.228654876464684,-5.646317794696167,-3.918512354196423,1.0,True,1.3328225246650245
SC10,Region 12,PCE-weighted VKT,delta_2030_pct,32,-5.462736874992096,-6.183786480483279,-5.742213992433582,-5.114563586940541,-4.662181961286151,-6.2679082941723,-4.537617085587215,1.0,True,1.521604519197128
SC10,Tehran,CO₂ emissions,delta_mean_pct,32,-5.445506506066593,-6.603961189105895,-6.00632666002797,-5.191156518647814,-4.633268593714133,-6.912590842376216,-4.444464925735801,1.0,True,1.9706925953917624
SC10,Tehran,CO₂ emissions,delta_2030_pct,32,-7.694960059998555,-9.725004374107474,-8.71221848179601,-7.493976519072451,-6.49859235001486,-9.899428850934823,-6.200401393363961,1.0,True,3.226412024092614
SC10,Tehran,Congestion index,delta_mean_pct,32,-5.866126532672207,-6.838991202147073,-6.39786372777182,-5.223988720189063,-4.902577487746655,-7.302514428543149,-4.414630466717351,1.0,True,1.9364137144004188
SC10,Tehran,Congestion index,delta_2030_pct,32,-7.860278236186144,-9.208721973107478,-8.622252298568634,-7.0489269204612,-6.466776595924339,-9.80409410444586,-5.951399718188299,1.0,True,2.7419453771831392
SC10,Tehran,Electricity use,delta_mean_pct,32,33.14567984341207,30.83260199042323,32.073488588613,34.329524232507474,35.816277234796495,30.140190252365297,36.080876490025496,1.0,True,4.983675244373266
SC10,Tehran,Electricity use,delta_2030_pct,32,36.43181667543225,33.601425545101826,35.1196761358837,37.98738730349452,39.93491960485299,32.75272639813416,40.57063719746678,1.0,True,6.333494059751168
SC10,Tehran,Final energy,delta_mean_pct,32,-6.466634380367239,-7.565815101168113,-7.035048698893587,-6.117357828060479,-5.468978916067183,-7.874490411197188,-5.337514040537674,1.0,True,2.09683618510093
SC10,Tehran,Final energy,delta_2030_pct,32,-9.171165630253508,-11.056884874686473,-9.972065774564642,-8.603811379146478,-7.547321913319631,-11.14662165385189,-7.435638757787363,1.0,True,3.50956296136684
SC10,Tehran,Health indicator,delta_mean_pct,32,-4.022937357626852,-4.494464980973343,-4.268066301710549,-3.872534001365024,-3.5250792171666707,-4.800569094560829,-3.425458703662203,1.0,True,0.9693857638066724
SC10,Tehran,Health indicator,delta_2030_pct,32,-6.047781429150082,-6.994542632438782,-6.462730175138848,-5.850919678361167,-5.200016655473747,-7.2976795802281185,-5.137256709098561,1.0,True,1.7945259769650352
SC10,Tehran,Modal share: car,delta_mean_pct,32,-9.06890013743242,-10.539410517853817,-9.947249187142242,-8.446367537690524,-7.558650807321459,-11.174100592761937,-7.384280999304711,1.0,True,2.9807597105323564
SC10,Tehran,Modal share: car,delta_2030_pct,32,-10.761082898249567,-12.785766807103302,-11.754890295771204,-9.91043406844026,-8.695497960584769,-13.193937320885071,-8.597710908600858,1.0,True,4.0902688465185335
SC10,Tehran,Modal share: public transport,delta_mean_pct,32,43.5133187067447,36.74732429573313,39.76251223739319,45.58351184262031,49.8372002798548,36.03613496222784,52.11774173954581,1.0,True,13.089875984121669
SC10,Tehran,Modal share: public transport,delta_2030_pct,32,48.99580549903399,41.61626868686521,45.54257815963248,52.68544602448691,57.31721530247,40.02093339711335,59.1225974723682,1.0,True,15.700946615604783
