scenario,geo,metric,effect,n,median,p05,p25,p75,p95,min,max,sign_fraction,all_same_direction,span90
SC10,Tehran,NOₓ emissions,delta_2030_pct,8,-11.853229910325336,-13.941202746920062,-13.136513587961344,-10.040853126841911,-9.576126839019649,-14.1540499668613,-9.457853168117548,1.0,True,4.3650759079004136
SC10,Tehran,PM₂.₅ emissions,delta_mean_pct,8,-9.471054420457952,-10.77902249068033,-10.080638125634486,-8.79264824235834,-8.283453422393306,-11.095811462247603,-8.052898251854124,1.0,True,2.495569068287024
SC10,Tehran,PM₂.₅ emissions,delta_2030_pct,8,-15.30381301116795,-17.445050872391498,-16.23062530990771,-14.011292148678482,-13.24021871260173,-17.941447300098453,-12.849130076846194,1.0,True,4.204832159789769
SC10,Tehran,STOCK::brts_total,delta_mean_pct,8,2.231610266187328,2.231610266187328,2.231610266187328,2.231610266187328,2.231610266187328,2.231610266187328,2.231610266187328,1.0,True,0.0
SC10,Tehran,STOCK::brts_total,delta_2030_pct,8,6.054948943484458,6.054948943484458,6.054948943484458,6.054948943484458,6.054948943484458,6.054948943484458,6.054948943484458,1.0,True,0.0
SC10,Tehran,STOCK::buses_total,delta_mean_pct,8,2.969651954578415,2.969651954578415,2.969651954578415,2.969651954578415,2.969651954578415,2.969651954578415,2.969651954578415,1.0,True,0.0
SC10,Tehran,STOCK::buses_total,delta_2030_pct,8,7.785470025823924,7.785470025823924,7.785470025823924,7.785470025823924,7.785470025823924,7.785470025823924,7.785470025823924,1.0,True,0.0
SC10,Tehran,STOCK::cost_index_bus_fare,delta_mean_pct,8,-28.562767594618244,-28.562767594618244,-28.562767594618244,-28.562767594618244,-28.562767594618244,-28.562767594618244,-28.562767594618244,1.0,True,0.0
SC10,Tehran,STOCK::cost_index_bus_fare,delta_2030_pct,8,-37.272887981680256,-37.272887981680256,-37.272887981680256,-37.272887981680256,-37.272887981680256,-37.272887981680256,-37.272887981680256,1.0,True,0.0
SC10,Tehran,STOCK::cost_index_metro_fare,delta_mean_pct,8,-23.03998012320194,-23.03998012320194,-23.03998012320194,-23.03998012320194,-23.03998012320194,-23.03998012320194,-23.03998012320194,1.0,True,0.0
SC10,Tehran,STOCK::cost_index_metro_fare,delta_2030_pct,8,-30.856527657481102,-30.856527657481102,-30.856527657481102,-30.856527657481102,-30.856527657481102,-30.856527657481102,-30.856527657481102,1.0,True,0.0
SC10,Tehran,STOCK::cost_index_rhc_fare,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC10,Tehran,STOCK::cost_index_rhc_fare,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC10,Tehran,STOCK::inflation_index_effective,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC10,Tehran,STOCK::inflation_index_effective,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC10,Tehran,STOCK::len_bik,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC10,Tehran,STOCK::len_bik,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC10,Tehran,STOCK::len_brt,delta_mean_pct,8,5.785194747945485,5.785194747945485,5.785194747945485,5.785194747945485,5.785194747945485,5.785194747945485,5.785194747945485,1.0,True,0.0
SC10,Tehran,STOCK::len_brt,delta_2030_pct,8,10.000000000000009,10.000000000000009,10.000000000000009,10.000000000000009,10.000000000000009,10.000000000000009,10.000000000000009,1.0,True,0.0
SC10,Tehran,STOCK::len_hwy,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC10,Tehran,STOCK::len_hwy,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC10,Tehran,STOCK::len_met,delta_mean_pct,8,2.852391040037361,2.852391040037361,2.852391040037361,2.852391040037361,2.852391040037361,2.852391040037361,2.852391040037361,1.0,True,0.0
SC10,Tehran,STOCK::len_met,delta_2030_pct,8,5.000000000000004,5.000000000000004,5.000000000000004,5.000000000000004,5.000000000000004,5.000000000000004,5.000000000000004,1.0,True,0.0
SC10,Tehran,STOCK::metro_cars_total,delta_mean_pct,8,0.1066892464013732,0.1066892464013732,0.1066892464013732,0.1066892464013732,0.1066892464013732,0.1066892464013732,0.1066892464013732,1.0,True,0.0
SC10,Tehran,STOCK::metro_cars_total,delta_2030_pct,8,0.2845046570702709,0.2845046570702709,0.2845046570702709,0.2845046570702709,0.2845046570702709,0.2845046570702709,0.2845046570702709,1.0,True,0.0
SC10,Tehran,STOCK::motorcycles_total,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC10,Tehran,STOCK::motorcycles_total,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC10,Tehran,STOCK::population_city,delta_mean_pct,8,0.0352936716442455,0.0309042038231639,0.0321461704411556,0.0377134896225752,0.0395367219139378,0.0302895463779617,0.0403289874131055,1.0,True,0.0086325180907738
SC10,Tehran,STOCK::population_city,delta_2030_pct,8,0.0820790276772516,0.0709582629327767,0.0743798364977485,0.086894751459488,0.0917612446655656,0.0695933672467444,0.0935045026553008,1.0,True,0.0208029817327889
SC10,Tehran,STOCK::private_cars_total,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC10,Tehran,STOCK::private_cars_total,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC10,Tehran,STOCK::taxis_total,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC10,Tehran,STOCK::taxis_total,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC10,Tehran,STOCK::transport_financial_balance_IRR,delta_mean_pct,8,-15.985820185372331,-19.28565251993319,-17.14149576440919,-14.24053895265174,-11.680387123627913,-19.65711769739927,-11.305819386435529,1.0,True,7.605265396305279
SC10,Tehran,STOCK::transport_financial_balance_IRR,delta_2030_pct,8,-22.663444770364077,-26.69966071696341,-23.92479604552813,-19.84260932922752,-16.39534134482688,-27.19418056514068,-15.87500618425949,1.0,True,10.304319372136536
SC10,Tehran,Time loss (car),delta_mean_pct,8,-14.31005846888161,-17.137530975670963,-16.2649751351339,-12.101960210793957,-11.535837404192536,-17.448985210938716,-11.355177896693188,1.0,True,5.601693571478426
SC10,Tehran,Time loss (car),delta_2030_pct,8,-19.17134904357389,-22.72979008309641,-21.28868911571626,-15.93983693553094,-14.99636749997136,-23.17250394045076,-14.762700275390216,1.0,True,7.733422583125055
SC10,Tehran,PCE-weighted VKT,delta_mean_pct,8,-5.701553478154274,-6.9943648977423525,-6.6715225317321805,-4.742667349666184,-4.556673157104753,-7.148002292410505,-4.475359962444765,1.0,True,2.4376917406375997
SC10,Tehran,PCE-weighted VKT,delta_2030_pct,8,-7.74383936875989,-9.370440999563682,-8.800196197262819,-6.360316677241125,-6.012078326939551,-9.58702597015965,-5.904509614145686,1.0,True,3.358362672624131
SC11,Region 12,CO₂ emissions,delta_mean_pct,8,-2.429901832913368,-2.800401831360434,-2.5586883304875183,-2.334844058670185,-2.1408431137711137,-2.8710155734680494,-2.110416232607543,1.0,True,0.6595587175893205
SC11,Region 12,CO₂ emissions,delta_2030_pct,8,-4.722317951275523,-5.282603660915771,-4.896083605907306,-4.548376188233105,-4.323208470938376,-5.380292761531527,-4.298979794145074,1.0,True,0.9593951899773954
SC11,Region 12,Congestion index,delta_mean_pct,8,-6.391959835372084,-7.583934189154585,-7.178644937256548,-5.583401257751909,-5.326238293831915,-7.720391311241703,-5.254890399198893,1.0,True,2.2576958953226693
SC11,Region 12,Congestion index,delta_2030_pct,8,-10.2922552333803,-11.89738789574482,-11.259620830117523,-8.982928167568557,-8.593286654301338,-12.108846782427232,-8.487416895844142,1.0,True,3.304101241443483
SC11,Region 12,Electricity use,delta_mean_pct,8,11.0189346674638,9.834738427754951,9.980196116358126,11.96038596786178,13.536678056643664,9.785861455018734,13.976417355800496,1.0,True,3.701939628888713
SC11,Region 12,Electricity use,delta_2030_pct,8,15.370698608337602,13.52145752905638,13.864957466570756,16.692291545188617,18.99726123546146,13.50648378527986,19.62659907415715,1.0,True,5.475803706405079
SC11,Region 12,Final energy,delta_mean_pct,8,-3.999679054363595,-4.4974425460913,-4.311579541731364,-3.7640683713558776,-3.636796577883213,-4.573620768339417,-3.5954553565149667,1.0,True,0.8606459682080865
SC11,Region 12,Final energy,delta_2030_pct,8,-7.072972865324847,-7.861083295751936,-7.60484903105128,-6.739431312926201,-6.600840931820652,-7.985241074995767,-6.535986413495961,1.0,True,1.260242363931285
SC11,Region 12,Health indicator,delta_mean_pct,8,-5.065715260243291,-5.671201965773087,-5.500670721146166,-4.6158610755947,-4.52184243747972,-5.686331487394057,-4.521583120891459,1.0,True,1.1493595282933668
SC11,Region 12,Health indicator,delta_2030_pct,8,-8.74459542892583,-9.795078684077506,-9.613468150097868,-8.072866764604138,-7.884804177898607,-9.819050248781222,-7.880357034849971,1.0,True,1.910274506178899
SC11,Region 12,Modal share: car,delta_mean_pct,8,-5.765289178281499,-6.468914642909539,-6.129371393427617,-5.421648529510963,-5.156098830013322,-6.639615073000918,-5.129531069050565,1.0,True,1.3128158128962166
SC11,Region 12,Modal share: car,delta_2030_pct,8,-10.033998740431748,-11.035172264518012,-10.578378309508324,-9.29017047710581,-9.22860944635762,-11.280005873495233,-9.207955983572624,1.0,True,1.8065628181603923
SC11,Region 12,Modal share: public transport,delta_mean_pct,8,8.165205287600891,7.361107189005161,7.643278267847668,8.831247051197396,9.302450685130363,7.264795025363116,9.314587474297667,1.0,True,1.941343496125202
SC11,Region 12,Modal share: public transport,delta_2030_pct,8,11.10013889792331,9.963444385060145,10.295818914932653,11.946991265025693,12.627669860010736,9.82817270192779,12.739257463612828,1.0,True,2.6642254749505927
SC11,Region 12,NOₓ emissions,delta_mean_pct,8,-8.741423586978648,-9.640685184834334,-9.19096161959874,-8.388943127338411,-8.042672831184987,-9.749041357845783,-7.942764743691599,1.0,True,1.598012353649347
SC11,Region 12,NOₓ emissions,delta_2030_pct,8,-15.476476249890698,-16.975431549585654,-16.276654189583624,-14.9357236581585,-14.303914385082198,-17.139751583526056,-14.103589866496666,1.0,True,2.671517164503456
SC11,Region 12,PM₂.₅ emissions,delta_mean_pct,8,-14.82086393566101,-15.297345294137967,-15.035365297095169,-14.432900294196465,-14.086189642006172,-15.42724813600553,-13.946963097588313,1.0,True,1.2111556521317972
SC11,Region 12,PM₂.₅ emissions,delta_2030_pct,8,-23.81252885426611,-24.547830085864508,-24.280739137478847,-23.23254397127798,-22.79407764819752,-24.651231155568745,-22.59331988601928,1.0,True,1.7537524376669893
SC11,Region 12,Time loss (car),delta_mean_pct,8,-14.897084194055518,-16.75455034143311,-16.207557097260832,-13.288490253906286,-13.16506612702756,-16.775164572048876,-13.159393933077183,1.0,True,3.589484214405548
SC11,Region 12,Time loss (car),delta_2030_pct,8,-23.81728142847649,-26.39594054277932,-25.604091311404424,-21.589396377076664,-21.30332679940257,-26.410605995235606,-21.277618404780725,1.0,True,5.092613743376752
SC11,Region 12,PCE-weighted VKT,delta_mean_pct,8,-4.406330548425609,-4.877910625309849,-4.7409630997995285,-4.041233756382637,-3.777695185383109,-4.919328644090951,-3.6932665476633817,1.0,True,1.10021543992674
SC11,Region 12,PCE-weighted VKT,delta_2030_pct,8,-7.235818698401097,-7.919090528171736,-7.642834150233607,-6.807683041741161,-6.356836284335181,-7.981822653633266,-6.23319053008173,1.0,True,1.5622542438365556
SC11,Tehran,CO₂ emissions,delta_mean_pct,8,-6.744308195063507,-7.899948663833661,-7.128352715096722,-6.081015459614452,-5.56675658504031,-8.015646537374288,-5.5030341879166,1.0,True,2.333192078793351
SC11,Tehran,CO₂ emissions,delta_2030_pct,8,-11.052483782701334,-12.803575948158633,-11.830700272411253,-9.900299849061712,-9.171398660254429,-12.993591686706262,-9.080427422585707,1.0,True,3.632177287904204
SC11,Tehran,Congestion index,delta_mean_pct,8,-6.391959835372071,-7.583934189154544,-7.1786449372565375,-5.583401257751884,-5.326238293831924,-7.720391311241642,-5.254890399198917,1.0,True,2.25769589532262
SC11,Tehran,Congestion index,delta_2030_pct,8,-10.292255233380306,-11.89738789574481,-11.259620830117514,-8.982928167568556,-8.593286654301354,-12.10884678242723,-8.487416895844158,1.0,True,3.3041012414434565
SC11,Tehran,Electricity use,delta_mean_pct,8,26.030749979711743,25.25137258689993,25.569054115234948,26.375118172040835,26.81581295345524,25.171537150295013,26.973664298241516,1.0,True,1.56444036655531
SC11,Tehran,Electricity use,delta_2030_pct,8,31.884390322977616,30.73441458405312,31.58697196371956,32.09698186678037,33.38359656955248,30.49967425378811,34.0537976620997,1.0,True,2.649181985499361
SC11,Tehran,Final energy,delta_mean_pct,8,-7.501386161368739,-8.742397817982939,-8.116408451210793,-6.6567839211964,-6.245966983081322,-8.861704078119622,-6.180656779146596,1.0,True,2.4964308349016164
SC11,Tehran,Final energy,delta_2030_pct,8,-12.29295445865699,-14.075009064962156,-13.129059537555896,-10.775254352920832,-10.183287293624591,-14.263233232077171,-10.096089306785013,1.0,True,3.891721771337565
SC11,Tehran,Health indicator,delta_mean_pct,8,-4.2802721653917,-4.837005719609147,-4.580289610218364,-3.867780070693236,-3.6968971830152006,-4.906111858140264,-3.648637955240412,1.0,True,1.1401085365939465
SC11,Tehran,Health indicator,delta_2030_pct,8,-7.154066493561396,-8.012324514308027,-7.577572275734997,-6.3987372864274334,-6.12513563200552,-8.1283485345038,-6.052602577849328,1.0,True,1.8871888823025067
SC11,Tehran,Modal share: car,delta_mean_pct,8,-9.213670726859794,-11.102964771143265,-10.289767865728717,-7.8105261545495,-7.288320070047172,-11.286761277111916,-7.1862815644116935,1.0,True,3.8146447010960927
SC11,Tehran,Modal share: car,delta_2030_pct,8,-12.54058101275362,-14.891446296328764,-13.845809610391663,-10.503685122191389,-9.861342125498537,-15.149257554865716,-9.724375821662024,1.0,True,5.030104170830228
SC11,Tehran,Modal share: public transport,delta_mean_pct,8,36.568925906563166,33.39355754090612,36.25252023518364,38.044382694498175,43.35674289904565,32.140511206408206,44.292849679329166,1.0,True,9.963185358139532
SC11,Tehran,Modal share: public transport,delta_2030_pct,8,46.79651925515488,42.48297572229533,46.04313985989563,49.460353480781365,54.83653809911432,40.90604204482764,56.04567176487468,1.0,True,12.353562376818983
SC11,Tehran,NOₓ emissions,delta_mean_pct,8,-8.434642973497505,-9.69887844841622,-9.222662670738622,-7.481408063795809,-7.179108161251795,-9.814341177292343,-7.10742871928655,1.0,True,2.519770287164425
SC11,Tehran,NOₓ emissions,delta_2030_pct,8,-14.08759698144311,-16.046160059971566,-15.233293486004104,-12.389966700768785,-11.90579472669148,-16.24089993437344,-11.800338080115022,1.0,True,4.140365333280085
SC11,Tehran,PM₂.₅ emissions,delta_mean_pct,8,-9.002313157143098,-10.11635427351403,-9.478589691193552,-8.391659190980338,-7.9925506692332196,-10.345762565417122,-7.80350828419435,1.0,True,2.123803604280811
SC11,Tehran,PM₂.₅ emissions,delta_2030_pct,8,-15.273785336003916,-17.120122068637386,-16.02420981664019,-14.107158608384438,-13.445363069181283,-17.487409380781664,-13.158704277244508,1.0,True,3.6747589994561034
SC11,Tehran,STOCK::brts_total,delta_mean_pct,8,2.231610266187328,2.231610266187328,2.231610266187328,2.231610266187328,2.231610266187328,2.231610266187328,2.231610266187328,1.0,True,0.0
SC11,Tehran,STOCK::brts_total,delta_2030_pct,8,6.054948943484458,6.054948943484458,6.054948943484458,6.054948943484458,6.054948943484458,6.054948943484458,6.054948943484458,1.0,True,0.0
SC11,Tehran,STOCK::buses_total,delta_mean_pct,8,2.969651954578415,2.969651954578415,2.969651954578415,2.969651954578415,2.969651954578415,2.969651954578415,2.969651954578415,1.0,True,0.0
SC11,Tehran,STOCK::buses_total,delta_2030_pct,8,7.785470025823924,7.785470025823924,7.785470025823924,7.785470025823924,7.785470025823924,7.785470025823924,7.785470025823924,1.0,True,0.0
SC11,Tehran,STOCK::cost_index_bus_fare,delta_mean_pct,8,-13.23227111794798,-13.23227111794798,-13.23227111794798,-13.23227111794798,-13.23227111794798,-13.23227111794798,-13.23227111794798,1.0,True,0.0
SC11,Tehran,STOCK::cost_index_bus_fare,delta_2030_pct,8,-18.49386565334654,-18.49386565334654,-18.49386565334654,-18.49386565334654,-18.49386565334654,-18.49386565334654,-18.49386565334654,1.0,True,0.0
SC11,Tehran,STOCK::cost_index_metro_fare,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC11,Tehran,STOCK::cost_index_metro_fare,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC11,Tehran,STOCK::cost_index_rhc_fare,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC11,Tehran,STOCK::cost_index_rhc_fare,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC11,Tehran,STOCK::inflation_index_effective,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC11,Tehran,STOCK::inflation_index_effective,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC11,Tehran,STOCK::len_bik,delta_mean_pct,8,0.049442325635033,0.049442325635033,0.049442325635033,0.049442325635033,0.049442325635033,0.049442325635033,0.049442325635033,1.0,True,0.0
SC11,Tehran,STOCK::len_bik,delta_2030_pct,8,0.07538882466327,0.07538882466327,0.07538882466327,0.07538882466327,0.07538882466327,0.07538882466327,0.07538882466327,1.0,True,0.0
SC11,Tehran,STOCK::len_brt,delta_mean_pct,8,5.785194747945485,5.785194747945485,5.785194747945485,5.785194747945485,5.785194747945485,5.785194747945485,5.785194747945485,1.0,True,0.0
SC11,Tehran,STOCK::len_brt,delta_2030_pct,8,10.000000000000009,10.000000000000009,10.000000000000009,10.000000000000009,10.000000000000009,10.000000000000009,10.000000000000009,1.0,True,0.0
SC11,Tehran,STOCK::len_hwy,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC11,Tehran,STOCK::len_hwy,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC11,Tehran,STOCK::len_met,delta_mean_pct,8,2.852391040037361,2.852391040037361,2.852391040037361,2.852391040037361,2.852391040037361,2.852391040037361,2.852391040037361,1.0,True,0.0
SC11,Tehran,STOCK::len_met,delta_2030_pct,8,5.000000000000004,5.000000000000004,5.000000000000004,5.000000000000004,5.000000000000004,5.000000000000004,5.000000000000004,1.0,True,0.0
SC11,Tehran,STOCK::metro_cars_total,delta_mean_pct,8,0.1066892464013732,0.1066892464013732,0.1066892464013732,0.1066892464013732,0.1066892464013732,0.1066892464013732,0.1066892464013732,1.0,True,0.0
SC11,Tehran,STOCK::metro_cars_total,delta_2030_pct,8,0.2845046570702709,0.2845046570702709,0.2845046570702709,0.2845046570702709,0.2845046570702709,0.2845046570702709,0.2845046570702709,1.0,True,0.0
SC11,Tehran,STOCK::motorcycles_total,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC11,Tehran,STOCK::motorcycles_total,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC11,Tehran,STOCK::population_city,delta_mean_pct,8,0.0353802415142035,0.0315516573605455,0.0330858839599111,0.036850452590315,0.0388749664410789,0.0310630698725108,0.0395080361180205,1.0,True,0.0073233090805333
SC11,Tehran,STOCK::population_city,delta_2030_pct,8,0.0868405870824978,0.0769196888601164,0.0808672920621548,0.0896902142242944,0.0948767359291042,0.0757925694100321,0.0963207296220492,1.0,True,0.0179570470689878
SC11,Tehran,STOCK::private_cars_total,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC11,Tehran,STOCK::private_cars_total,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC11,Tehran,STOCK::taxis_total,delta_mean_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC11,Tehran,STOCK::taxis_total,delta_2030_pct,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,0.0
SC11,Tehran,STOCK::transport_financial_balance_IRR,delta_mean_pct,8,-14.252739141313423,-17.183775238132007,-15.333025421373534,-12.346341618432753,-10.155015376558136,-17.52311376249996,-9.808912418230314,1.0,True,7.028759861573871
SC11,Tehran,STOCK::transport_financial_balance_IRR,delta_2030_pct,8,-20.631388401708875,-24.27488220142406,-21.82411798169793,-17.56228976661373,-14.555247899765044,-24.732490594022224,-14.06758418972662,1.0,True,9.719634301659015
SC11,Tehran,Time loss (car),delta_mean_pct,8,-16.092399022517682,-18.67068454769189,-17.667960362263532,-14.204841585574888,-13.51048031413774,-18.942425541683065,-13.352153548194934,1.0,True,5.160204233554151
SC11,Tehran,Time loss (car),delta_2030_pct,8,-24.93897408934308,-28.367571504231325,-26.852336390426597,-21.9476722098505,-20.95457629505593,-28.78517316703657,-20.729552753331177,1.0,True,7.412995209175396
SC11,Tehran,PCE-weighted VKT,delta_mean_pct,8,-6.402994549199384,-7.597889220602095,-7.190945885398994,-5.591469887222972,-5.333240390280784,-7.734717766039898,-5.261657566645838,1.0,True,2.2646488303213115
SC11,Tehran,PCE-weighted VKT,delta_2030_pct,8,-10.283213234724547,-11.888507684763155,-11.25067633606907,-8.973754196655564,-8.584073409878036,-12.09998788522371,-8.47819298038886,1.0,True,3.304434274885121
SC2,Region 12,CO₂ emissions,delta_mean_pct,8,-0.6900424611830273,-0.7182520007994777,-0.7110422918993564,-0.6663699670030336,-0.6423762406383412,-0.7220194800984576,-0.6330052690052501,1.0,True,0.0758757601611365
SC2,Region 12,CO₂ emissions,delta_2030_pct,8,-2.000654558243281,-2.059107948949928,-2.048791909609208,-1.936588524013982,-1.872804191349028,-2.064246571246975,-1.841494852835064,1.0,True,0.1863037576008999
SC2,Region 12,Congestion index,delta_mean_pct,8,-0.5507606015980147,-0.6350584687468016,-0.6116127864123482,-0.4928750191221613,-0.4612611470109462,-0.6431847407662011,-0.4551410447084585,1.0,True,0.1737973217358553
SC2,Region 12,Congestion index,delta_2030_pct,8,-1.2416675100682322,-1.467267771312747,-1.323161340591681,-1.1515009019753453,-1.0778181632330972,-1.5346948312242563,-1.061623307992702,1.0,True,0.3894496080796501
SC2,Region 12,Electricity use,delta_mean_pct,8,1.2450342815237043,1.04499505603858,1.1413766325865928,1.3640652328445202,1.4366467750605652,1.0443611670690167,1.4737722969818037,1.0,True,0.391651719021985
SC2,Region 12,Electricity use,delta_2030_pct,8,2.3356898892234117,1.819158826190874,2.085431212540989,2.5412109184293863,2.7051223536736373,1.7701176158502927,2.7669149036498526,1.0,True,0.8859635274827633
SC2,Region 12,Final energy,delta_mean_pct,8,-0.8952390722800663,-0.9339027633574188,-0.9190544192336364,-0.8808010108355897,-0.8739576629047778,-0.938162769966307,-0.872464479341759,1.0,True,0.0599451004526409
SC2,Region 12,Final energy,delta_2030_pct,8,-2.4338721724746835,-2.5298638858147218,-2.512384080733744,-2.4226104640060546,-2.3928890819215307,-2.53292994309656,-2.386444491687776,1.0,True,0.136974803893191
SC2,Region 12,Health indicator,delta_mean_pct,8,-0.3703997038998425,-0.4121852395404567,-0.4008791930741241,-0.3433429135855245,-0.325107320413643,-0.4140329347663684,-0.3177587116644879,1.0,True,0.0870779191268137
SC2,Region 12,Health indicator,delta_2030_pct,8,-0.9793468421196196,-1.0952074305169852,-1.045970086741128,-0.9314458368997832,-0.8832958396612943,-1.1211310707888562,-0.8648187586478708,1.0,True,0.2119115908556909
SC2,Region 12,Modal share: car,delta_mean_pct,8,-2.4722634054495134,-2.615941683011522,-2.553881941715433,-2.3711708079877214,-2.289267926488174,-2.6166921578831945,-2.2657943871028725,1.0,True,0.3266737565233479
SC2,Region 12,Modal share: car,delta_2030_pct,8,-5.44352615936832,-5.862872282177518,-5.671550168828565,-5.199369179272592,-5.039135094710787,-5.885086526183556,-4.98680627915446,1.0,True,0.8237371874667314
SC2,Region 12,Modal share: public transport,delta_mean_pct,8,1.1900025365521518,1.0089715748489507,1.0901541821240357,1.2953953511882246,1.3983285560632503,0.9947956932447392,1.4206045329962125,1.0,True,0.3893569812142996
SC2,Region 12,Modal share: public transport,delta_2030_pct,8,2.727931377959101,2.2823022582629697,2.4513549199965285,2.9475579872762965,3.219957592604914,2.2609655737047043,3.255357758626963,1.0,True,0.9376553343419444
SC2,Region 12,NOₓ emissions,delta_mean_pct,8,-0.6188348161665714,-0.6421793960104165,-0.6257810209290522,-0.6108368342161863,-0.5777936288371888,-0.6509529963917122,-0.562228228086005,1.0,True,0.0643857671732277
SC2,Region 12,NOₓ emissions,delta_2030_pct,8,-1.8052254725455348,-1.8515852427914412,-1.8091573053511685,-1.734865643305922,-1.688246337705079,-1.873320572604588,-1.666734249379681,1.0,True,0.1633389050863625
SC2,Region 12,PM₂.₅ emissions,delta_mean_pct,8,0.4516602687523334,0.3884549797234504,0.3998009068284113,0.5158489526984972,0.5417181569041365,0.3827670840838564,0.548233660996003,1.0,True,0.1532631771806861
SC2,Region 12,PM₂.₅ emissions,delta_2030_pct,8,0.7051201589190358,0.5210701745508424,0.531744404013758,0.7541279836517446,0.8003426543803521,0.5199226524661089,0.8232663011082391,1.0,True,0.2792724798295097
SC2,Region 12,Time loss (car),delta_mean_pct,8,-3.3766207923624174,-3.6479109288228257,-3.5605968615715256,-3.2107906539598776,-3.116827949156094,-3.672364817134652,-3.116023066649064,1.0,True,0.5310829796667318
SC2,Region 12,Time loss (car),delta_2030_pct,8,-7.252314096411634,-7.819060080838777,-7.721005401412552,-6.879957083230356,-6.709601362884709,-7.837154919778685,-6.709501580391628,1.0,True,1.1094587179540678
SC2,Region 12,PCE-weighted VKT,delta_mean_pct,8,-0.6755623277579099,-0.7498021503090693,-0.7075158941640309,-0.6575761444698254,-0.5956882146969905,-0.7547878918097929,-0.5788710682058793,1.0,True,0.1541139356120787
SC2,Region 12,PCE-weighted VKT,delta_2030_pct,8,-1.905124098832578,-2.060312177623459,-1.9658234327420216,-1.8427756261562236,-1.7256959708402446,-2.074828368890197,-1.688455330818077,1.0,True,0.3346162067832146
SC2,Tehran,CO₂ emissions,delta_mean_pct,8,-0.6794361370736571,-0.7958043737989924,-0.762973163778653,-0.5925480840166008,-0.5691944885296478,-0.805810443971546,-0.5607218876051929,1.0,True,0.2266098852693445
SC2,Tehran,CO₂ emissions,delta_2030_pct,8,-1.5450708827592678,-1.8999611379059569,-1.7434492143201714,-1.448209056254959,-1.385377424870598,-1.9278139710977111,-1.37301460687773,1.0,True,0.5145837130353585
SC2,Tehran,Congestion index,delta_mean_pct,8,-0.5507606015980036,-0.6350584687467966,-0.6116127864123252,-0.4928750191221431,-0.4612611470109202,-0.6431847407662102,-0.4551410447084174,1.0,True,0.1737973217358764
SC2,Tehran,Congestion index,delta_2030_pct,8,-1.2416675100682366,-1.4672677713127389,-1.3231613405916869,-1.1515009019753344,-1.0778181632330892,-1.5346948312242572,-1.0616233079926949,1.0,True,0.3894496080796497
SC2,Tehran,Electricity use,delta_mean_pct,8,2.202053623178916,2.04680492351855,2.1688248880272805,2.2813331300477904,2.373874806402547,2.0182610635091294,2.386953099924801,1.0,True,0.3270698828839973
