draw,scenario,geo,metric,mean_2024_2030,value_2030
17,SC6,Tehran,Time loss (car),772430248.5942113,786347325.8366466
17,SC6,Tehran,PCE-weighted VKT,67663822869.9052,69049079158.17857
17,SC6,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032
17,SC6,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028
17,SC6,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334
17,SC6,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467
17,SC6,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736
17,SC6,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051
17,SC6,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971
17,SC6,Tehran,STOCK::len_met,320.3214285714312,353.5
17,SC6,Tehran,STOCK::population_city,10236287.474422855,10610273.305659091
17,SC6,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086
17,SC6,Tehran,STOCK::taxis_total,78784.0,78784.0
17,SC6,Tehran,STOCK::metro_cars_total,1181.0,1181.0
17,SC6,Tehran,STOCK::brts_total,942.0,942.0
17,SC6,Tehran,STOCK::buses_total,2047.0,2047.0
17,SC6,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354
17,SC6,Tehran,STOCK::transport_financial_balance_IRR,-5174636075752739.0,-1.0801594492481976e+16
17,SC8,Region 12,CO₂ emissions,261632.55359223127,262109.4580634028
17,SC8,Region 12,Congestion index,1.1130024025096197,1.0917465514825822
17,SC8,Region 12,Electricity use,67928022.80815965,70276527.52105653
17,SC8,Region 12,Final energy,3654736868.217433,3653600298.360134
17,SC8,Region 12,Health indicator,379809971366583.8,374393079589232.3
17,SC8,Region 12,Modal share: car,0.2705716624659992,0.2619374105946987
17,SC8,Region 12,Modal share: public transport,0.3134172840238715,0.3149556509553194
17,SC8,Region 12,NOₓ emissions,964.120320801434,927.1039530513866
17,SC8,Region 12,PM₂.₅ emissions,26.189476632878968,24.16065285353516
17,SC8,Region 12,Time loss (car),70101006.88011697,67581193.13638678
17,SC8,Region 12,PCE-weighted VKT,1097957681.492423,1089429139.1066606
17,SC8,Tehran,CO₂ emissions,15154411.810580809,14998584.68403322
17,SC8,Tehran,Congestion index,0.3650599071721964,0.3580880812486406
17,SC8,Tehran,Electricity use,1034665469.9103738,1178987630.4317114
17,SC8,Tehran,Final energy,224849912130.9276,221941267553.76364
17,SC8,Tehran,Health indicator,1.1424039889559088e+16,1.1675947982470994e+16
17,SC8,Tehran,Modal share: car,0.5005952307612176,0.4876039616068099
17,SC8,Tehran,Modal share: public transport,0.1822149035683764,0.1926523133921544
17,SC8,Tehran,NOₓ emissions,57414.43961171199,55845.65893823704
17,SC8,Tehran,PM₂.₅ emissions,1025.8946108042403,980.6562251850798
17,SC8,Tehran,Time loss (car),710019338.9517006,682244390.0011646
17,SC8,Tehran,PCE-weighted VKT,65269740899.10212,65070983859.765976
17,SC8,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032
17,SC8,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028
17,SC8,Tehran,STOCK::cost_index_bus_fare,60.26793001761512,106.36159228555996
17,SC8,Tehran,STOCK::cost_index_metro_fare,35.161126476087375,58.82076106461197
17,SC8,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736
17,SC8,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051
17,SC8,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971
17,SC8,Tehran,STOCK::len_met,320.3214285714312,353.5
17,SC8,Tehran,STOCK::population_city,10237149.76135626,10612429.4827473
17,SC8,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086
17,SC8,Tehran,STOCK::taxis_total,78784.0,78784.0
17,SC8,Tehran,STOCK::metro_cars_total,1181.0,1181.0
17,SC8,Tehran,STOCK::brts_total,942.0,942.0
17,SC8,Tehran,STOCK::buses_total,2047.0,2047.0
17,SC8,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354
17,SC8,Tehran,STOCK::transport_financial_balance_IRR,-5363064721012487.0,-1.1292095884393724e+16
18,SC0,Region 12,CO₂ emissions,232471.95414902264,235606.23373278684
18,SC0,Region 12,Congestion index,1.2036817871766343,1.23499458496622
18,SC0,Region 12,Electricity use,64037374.39822512,65460107.65979982
18,SC0,Region 12,Final energy,3239855078.727465,3282234475.1474023
18,SC0,Region 12,Health indicator,388394913872881.8,396849354321610.9
18,SC0,Region 12,Modal share: car,0.220339327762324,0.2176252244980079
18,SC0,Region 12,Modal share: public transport,0.3014535848401681,0.2990112454131752
18,SC0,Region 12,NOₓ emissions,918.15883058744,933.4096053822856
18,SC0,Region 12,PM₂.₅ emissions,30.369443868499125,31.243939306306064
18,SC0,Region 12,Time loss (car),64351244.07502477,67865365.9478926
18,SC0,Region 12,PCE-weighted VKT,1070163578.0969678,1092743482.9106886
18,SC0,Tehran,CO₂ emissions,16925171.90230177,17607316.18001525
18,SC0,Tehran,Congestion index,0.3948023476865474,0.4050728080454766
18,SC0,Tehran,Electricity use,1481898268.7408388,1676583070.1565418
18,SC0,Tehran,Final energy,249217098695.7893,258653635712.64685
18,SC0,Tehran,Health indicator,1.2002594700887722e+16,1.2655726233268896e+16
18,SC0,Tehran,Modal share: car,0.5698899300590015,0.5700700056567587
18,SC0,Tehran,Modal share: public transport,0.1501409920322118,0.1503806428777576
18,SC0,Tehran,NOₓ emissions,63608.80032141216,65967.21207016772
18,SC0,Tehran,PM₂.₅ emissions,1123.428334163853,1169.5842727458894
18,SC0,Tehran,Time loss (car),893446313.6364739,963299696.7872576
18,SC0,Tehran,PCE-weighted VKT,70606892849.92632,73608945772.35347
18,SC0,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032
18,SC0,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028
18,SC0,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334
18,SC0,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467
18,SC0,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736
18,SC0,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051
18,SC0,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971
18,SC0,Tehran,STOCK::len_met,320.3214285714312,353.5
18,SC0,Tehran,STOCK::population_city,10232022.089967074,10601002.937456977
18,SC0,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086
18,SC0,Tehran,STOCK::taxis_total,78784.0,78784.0
18,SC0,Tehran,STOCK::metro_cars_total,1181.0,1181.0
18,SC0,Tehran,STOCK::brts_total,942.0,942.0
18,SC0,Tehran,STOCK::buses_total,2047.0,2047.0
18,SC0,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354
18,SC0,Tehran,STOCK::transport_financial_balance_IRR,-4304977610913188.0,-8581154179712690.0
18,SC10,Region 12,CO₂ emissions,227446.79774451163,228045.72951761784
18,SC10,Region 12,Congestion index,1.124706572874515,1.1264610583707444
18,SC10,Region 12,Electricity use,75183999.41792056,78462912.23284157
18,SC10,Region 12,Final energy,3104287797.27295,3096199340.030225
18,SC10,Region 12,Health indicator,366497304551532.0,361810533559294.3
18,SC10,Region 12,Modal share: car,0.2095024155668207,0.2050935144159597
18,SC10,Region 12,Modal share: public transport,0.3405626731568604,0.3407466093278951
18,SC10,Region 12,NOₓ emissions,818.3726216404076,768.6450412590176
18,SC10,Region 12,PM₂.₅ emissions,24.287869180000257,21.3363779851415
18,SC10,Region 12,Time loss (car),55124614.56004904,55503833.32632359
18,SC10,Region 12,PCE-weighted VKT,1025248675.6211152,1043158967.9284924
18,SC10,Tehran,CO₂ emissions,15890849.423246102,16074030.822695466
18,SC10,Tehran,Congestion index,0.3688988237255676,0.3694742872743833
18,SC10,Tehran,Electricity use,1944433719.507172,2248905786.090517
18,SC10,Tehran,Final energy,231325438682.85132,232581617418.1208
18,SC10,Tehran,Health indicator,1.1496958476986848e+16,1.1859721662046008e+16
18,SC10,Tehran,Modal share: car,0.5129289229371718,0.5033587053067243
18,SC10,Tehran,Modal share: public transport,0.2125318956559832,0.2215626479568419
18,SC10,Tehran,NOₓ emissions,58302.12002831278,57828.620398097744
18,SC10,Tehran,PM₂.₅ emissions,1022.7342971424572,1001.2043720900074
18,SC10,Tehran,Time loss (car),749777238.8713821,759263000.7669243
18,SC10,Tehran,PCE-weighted VKT,65963456311.9056,67140060344.91886
18,SC10,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032
18,SC10,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028
18,SC10,Tehran,STOCK::cost_index_bus_fare,60.26793001761512,106.36159228555996
18,SC10,Tehran,STOCK::cost_index_metro_fare,35.161126476087375,58.82076106461197
18,SC10,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736
18,SC10,Tehran,STOCK::len_brt,154.26881632653323,147.0150000000056
18,SC10,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971
18,SC10,Tehran,STOCK::len_met,329.4582482993224,371.175
18,SC10,Tehran,STOCK::population_city,10235784.376254978,10610051.796068344
18,SC10,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086
18,SC10,Tehran,STOCK::taxis_total,78784.0,78784.0
18,SC10,Tehran,STOCK::metro_cars_total,1182.2600000000002,1184.36
18,SC10,Tehran,STOCK::brts_total,963.0217687074846,999.0376190476236
18,SC10,Tehran,STOCK::buses_total,2107.78877551022,2206.368571428616
18,SC10,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354
18,SC10,Tehran,STOCK::transport_financial_balance_IRR,-5066355528324651.0,-1.0711764331380488e+16
18,SC11,Region 12,CO₂ emissions,227187.04863912667,224938.1634745247
18,SC11,Region 12,Congestion index,1.1183207329726137,1.096467373757004
18,SC11,Region 12,Electricity use,71536123.88205793,76334329.41579089
18,SC11,Region 12,Final energy,3118769487.9494576,3059744237.4724016
18,SC11,Region 12,Health indicator,368063632393017.44,360757312561839.8
18,SC11,Region 12,Modal share: car,0.208594199399311,0.1967510964145327
18,SC11,Region 12,Modal share: public transport,0.3274153074728596,0.3342381202089255
18,SC11,Region 12,NOₓ emissions,838.5763355922793,788.5970639760908
18,SC11,Region 12,PM₂.₅ emissions,25.78342967005204,23.633472118583075
18,SC11,Region 12,Time loss (car),54436115.25093345,51097354.68296725
18,SC11,Region 12,PCE-weighted VKT,1028908904.9189413,1021812122.5461128
18,SC11,Tehran,CO₂ emissions,15708798.70444964,15545212.257726507
18,SC11,Tehran,Congestion index,0.3668042962415766,0.3596364902524226
18,SC11,Tehran,Electricity use,1836343268.7211857,2167026271.823473
18,SC11,Tehran,Final energy,229119342318.7884,225035324924.2621
18,SC11,Tehran,Health indicator,1.1471133600462038e+16,1.1731320416970088e+16
18,SC11,Tehran,Modal share: car,0.5130977005672614,0.4937907095490749
18,SC11,Tehran,Modal share: public transport,0.2051908935167322,0.2213580633122252
18,SC11,Tehran,NOₓ emissions,57987.91709238007,56374.58498301111
18,SC11,Tehran,PM₂.₅ emissions,1025.8296001991887,997.1793253442348
18,SC11,Tehran,Time loss (car),737469057.0659419,707191554.4050786
18,SC11,Tehran,PCE-weighted VKT,65590447744.42223,65358944484.10282
18,SC11,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032
18,SC11,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028
18,SC11,Tehran,STOCK::cost_index_bus_fare,73.20148381975896,138.2037519536843
18,SC11,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467
18,SC11,Tehran,STOCK::len_bik,942.1264620910188,1279.6121453740336
18,SC11,Tehran,STOCK::len_brt,154.26881632653323,147.0150000000056
18,SC11,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971
18,SC11,Tehran,STOCK::len_met,329.4582482993224,371.175
18,SC11,Tehran,STOCK::population_city,10235745.523194171,10610481.68349173
18,SC11,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086
18,SC11,Tehran,STOCK::taxis_total,78784.0,78784.0
18,SC11,Tehran,STOCK::metro_cars_total,1182.2600000000002,1184.36
18,SC11,Tehran,STOCK::brts_total,963.0217687074846,999.0376190476236
18,SC11,Tehran,STOCK::buses_total,2107.78877551022,2206.368571428616
18,SC11,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354
18,SC11,Tehran,STOCK::transport_financial_balance_IRR,-4981850094569050.0,-1.0513248840993778e+16
18,SC5,Region 12,CO₂ emissions,230737.96017579283,233203.53862902525
18,SC5,Region 12,Congestion index,1.1432739971679218,1.1468054444574456
18,SC5,Region 12,Electricity use,68687040.95458655,70427838.43757679
18,SC5,Region 12,Final energy,3190147037.574468,3220737684.8108664
18,SC5,Region 12,Health indicator,379387578800972.56,383637156822592.6
18,SC5,Region 12,Modal share: car,0.2164386659008448,0.2134325527964244
18,SC5,Region 12,Modal share: public transport,0.3199055820620859,0.3202774990985371
18,SC5,Region 12,NOₓ emissions,901.0067224972164,912.6548129429606
18,SC5,Region 12,PM₂.₅ emissions,29.636136408448344,30.358745581825342
18,SC5,Region 12,Time loss (car),58391655.02879038,59366374.51251031
18,SC5,Region 12,PCE-weighted VKT,1053029977.431614,1073311752.3871684
18,SC5,Tehran,CO₂ emissions,16107360.315910311,16359920.90331106
18,SC5,Tehran,Congestion index,0.3749888574700539,0.3761471566945571
18,SC5,Tehran,Electricity use,1740232283.1842,1967992582.6986992
18,SC5,Tehran,Final energy,235759551111.8381,238603159349.0619
18,SC5,Tehran,Health indicator,1.1711649390510832e+16,1.2213935060836746e+16
18,SC5,Tehran,Modal share: car,0.5235666067235907,0.5140219270717501
18,SC5,Tehran,Modal share: public transport,0.1966693097661009,0.2061055758548965
18,SC5,Tehran,NOₓ emissions,60351.37413038213,61098.39128996636
18,SC5,Tehran,PM₂.₅ emissions,1088.6632931469114,1114.272796501839
18,SC5,Tehran,Time loss (car),778856052.9202766,792189406.9077653
18,SC5,Tehran,PCE-weighted VKT,67053199247.46112,68352639598.67224
18,SC5,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032
18,SC5,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028
18,SC5,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334
18,SC5,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467
18,SC5,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736
18,SC5,Tehran,STOCK::len_brt,154.26881632653323,147.0150000000056
18,SC5,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971
18,SC5,Tehran,STOCK::len_met,329.4582482993224,371.175
18,SC5,Tehran,STOCK::population_city,10234143.20295702,10606206.863113146
18,SC5,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086
18,SC5,Tehran,STOCK::taxis_total,78784.0,78784.0
18,SC5,Tehran,STOCK::metro_cars_total,1182.2600000000002,1184.36
18,SC5,Tehran,STOCK::brts_total,963.0217687074846,999.0376190476236
18,SC5,Tehran,STOCK::buses_total,2107.78877551022,2206.368571428616
18,SC5,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354
18,SC5,Tehran,STOCK::transport_financial_balance_IRR,-4812529270789051.0,-9995016282488016.0
18,SC6,Region 12,CO₂ emissions,231399.2868895729,234235.1750643337
18,SC6,Region 12,Congestion index,1.1619868008444971,1.1709963505709418
18,SC6,Region 12,Electricity use,63534696.74388851,64901008.09366668
18,SC6,Region 12,Final energy,3225508133.0473266,3263584057.069045
18,SC6,Region 12,Health indicator,372296417507794.5,367842544191088.9
18,SC6,Region 12,Modal share: car,0.2189074733562381,0.215949045796692
18,SC6,Region 12,Modal share: public transport,0.3059422616165578,0.3042259909360487
18,SC6,Region 12,NOₓ emissions,836.6881810414089,780.2467554218791
18,SC6,Region 12,PM₂.₅ emissions,23.72478463998992,19.73454532974427
18,SC6,Region 12,Time loss (car),60545134.06694424,62024512.41711486
18,SC6,Region 12,PCE-weighted VKT,1065442700.8485892,1086695449.095723
18,SC6,Tehran,CO₂ emissions,16211723.025732383,16519985.10669556
18,SC6,Tehran,Congestion index,0.3811265750146871,0.3840816678153702
18,SC6,Tehran,Electricity use,1514683762.0305858,1707677081.625553
18,SC6,Tehran,Final energy,238444333316.8928,242300654277.98065
18,SC6,Tehran,Health indicator,1.162532301736703e+16,1.2014051435019138e+16
18,SC6,Tehran,Modal share: car,0.5322401592097259,0.5238191048970404
18,SC6,Tehran,Modal share: public transport,0.1810522834194186,0.1881914215611683
18,SC6,Tehran,NOₓ emissions,59854.59988146141,59713.19430676078
18,SC6,Tehran,PM₂.₅ emissions,1022.0740529027984,993.646434640503
18,SC6,Tehran,Time loss (car),806254474.0117024,828809569.5000627
18,SC6,Tehran,PCE-weighted VKT,68152577328.36906,69794481626.13435
18,SC6,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032
18,SC6,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028
18,SC6,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334
18,SC6,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467
18,SC6,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736
18,SC6,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051
18,SC6,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971
18,SC6,Tehran,STOCK::len_met,320.3214285714312,353.5
18,SC6,Tehran,STOCK::population_city,10234677.962901214,10607730.955977904
18,SC6,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086
18,SC6,Tehran,STOCK::taxis_total,78784.0,78784.0
18,SC6,Tehran,STOCK::metro_cars_total,1181.0,1181.0
18,SC6,Tehran,STOCK::brts_total,942.0,942.0
18,SC6,Tehran,STOCK::buses_total,2047.0,2047.0
18,SC6,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354
18,SC6,Tehran,STOCK::transport_financial_balance_IRR,-4792256250376223.0,-9929319000609428.0
18,SC8,Region 12,CO₂ emissions,228158.52339233807,228891.88953043075
18,SC8,Region 12,Congestion index,1.11885373478219,1.1013920772481278
18,SC8,Region 12,Electricity use,68268602.86142947,70151164.82652827
18,SC8,Region 12,Final energy,3153095152.7471848,3157375776.6676507
18,SC8,Region 12,Health indicator,369086263147306.7,363892389647279.4
18,SC8,Region 12,Modal share: car,0.2096239756313248,0.202775132930185
18,SC8,Region 12,Modal share: public transport,0.3277407344744616,0.3289217709111784
18,SC8,Region 12,NOₓ emissions,845.347393486092,806.0968773581993
18,SC8,Region 12,PM₂.₅ emissions,25.66591241894512,23.37044866541829
18,SC8,Region 12,Time loss (car),54736936.35961144,53022618.07906693
18,SC8,Region 12,PCE-weighted VKT,1015047977.6172788,1009517939.203212
18,SC8,Tehran,CO₂ emissions,15673083.662798418,15589436.06093848
18,SC8,Tehran,Congestion index,0.3669791184977439,0.3612517714012023
18,SC8,Tehran,Electricity use,1604839320.7910297,1777627010.2611172
18,SC8,Tehran,Final energy,229861035539.7257,227904110958.74725
18,SC8,Tehran,Health indicator,1.1480907636379174e+16,1.177620730984389e+16
18,SC8,Tehran,Modal share: car,0.518538496729686,0.5062489521983881
18,SC8,Tehran,Modal share: public transport,0.198492805331455,0.2077896745914508
18,SC8,Tehran,NOₓ emissions,58162.43713748763,56974.0909656629
18,SC8,Tehran,PM₂.₅ emissions,1018.1065820235352,987.0420116061234
18,SC8,Tehran,Time loss (car),738061236.0719405,716623992.9419228
18,SC8,Tehran,PCE-weighted VKT,65614397213.84735,65645882723.019966
18,SC8,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032
18,SC8,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028
18,SC8,Tehran,STOCK::cost_index_bus_fare,60.26793001761512,106.36159228555996
18,SC8,Tehran,STOCK::cost_index_metro_fare,35.161126476087375,58.82076106461197
18,SC8,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736
18,SC8,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051
18,SC8,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971
18,SC8,Tehran,STOCK::len_met,320.3214285714312,353.5
18,SC8,Tehran,STOCK::population_city,10235724.830683293,10610313.20690194
18,SC8,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086
18,SC8,Tehran,STOCK::taxis_total,78784.0,78784.0
18,SC8,Tehran,STOCK::metro_cars_total,1181.0,1181.0
18,SC8,Tehran,STOCK::brts_total,942.0,942.0
18,SC8,Tehran,STOCK::buses_total,2047.0,2047.0
18,SC8,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354
18,SC8,Tehran,STOCK::transport_financial_balance_IRR,-4949878004637819.0,-1.0342214352576706e+16
19,SC0,Region 12,CO₂ emissions,210622.59578314825,214643.71685877128
19,SC0,Region 12,Congestion index,1.2628658087202715,1.2927412875804227
19,SC0,Region 12,Electricity use,63703008.3502226,64459274.02132331
19,SC0,Region 12,Final energy,2917148676.587112,2975888950.2272367
19,SC0,Region 12,Health indicator,388614175930553.9,397295725674143.9
19,SC0,Region 12,Modal share: car,0.1762412372998882,0.1752246267228708
19,SC0,Region 12,Modal share: public transport,0.3372006282628945,0.3327901413846872
19,SC0,Region 12,NOₓ emissions,853.6964866061011,873.757160442844
19,SC0,Region 12,PM₂.₅ emissions,30.958115327013463,31.91638518553888
19,SC0,Region 12,Time loss (car),55473271.384241246,58675831.0412087
19,SC0,Region 12,PCE-weighted VKT,941588191.1094444,966938725.3388672
19,SC0,Tehran,CO₂ emissions,17676649.02393181,18332108.13762464
19,SC0,Tehran,Congestion index,0.4142144472130898,0.424013473266241
19,SC0,Tehran,Electricity use,1190122225.49737,1378406436.4659448
19,SC0,Tehran,Final energy,261800708523.5508,270865669137.0761
19,SC0,Tehran,Health indicator,1.2278555066043666e+16,1.2927400158579012e+16
19,SC0,Tehran,Modal share: car,0.6053154152448105,0.6045822786917515
19,SC0,Tehran,Modal share: public transport,0.1085971013719705,0.1094476119712135
19,SC0,Tehran,NOₓ emissions,66825.29529590781,69097.40771989152
19,SC0,Tehran,PM₂.₅ emissions,1170.4917529678055,1215.74966679745
19,SC0,Tehran,Time loss (car),1009213053.7646877,1081667555.8335817
19,SC0,Tehran,PCE-weighted VKT,74077402493.60727,77050802079.25974
19,SC0,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032
19,SC0,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028
19,SC0,Tehran,STOCK::cost_index_bus_fare,84.36487247380374,169.56239313950334
19,SC0,Tehran,STOCK::cost_index_metro_fare,45.68752260248281,85.07059173023467
19,SC0,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736
19,SC0,Tehran,STOCK::len_brt,145.8321428571453,133.6500000000051
19,SC0,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971
19,SC0,Tehran,STOCK::len_met,320.3214285714312,353.5
19,SC0,Tehran,STOCK::population_city,10219495.251699775,10585679.679510722
19,SC0,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086
19,SC0,Tehran,STOCK::taxis_total,78784.0,78784.0
19,SC0,Tehran,STOCK::metro_cars_total,1181.0,1181.0
19,SC0,Tehran,STOCK::brts_total,942.0,942.0
19,SC0,Tehran,STOCK::buses_total,2047.0,2047.0
19,SC0,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354
19,SC0,Tehran,STOCK::transport_financial_balance_IRR,-3811268547428580.0,-7528137040393043.0
19,SC10,Region 12,CO₂ emissions,205472.80424593223,207013.83087648643
19,SC10,Region 12,Congestion index,1.2007326682503272,1.208222410881959
19,SC10,Region 12,Electricity use,74633589.05831334,77519330.73625919
19,SC10,Region 12,Final energy,2780148634.5945616,2787259915.5379286
19,SC10,Region 12,Health indicator,367099729476139.2,362515644872876.9
19,SC10,Region 12,Modal share: car,0.1666162213953254,0.16436191184907
19,SC10,Region 12,Modal share: public transport,0.3790363649707477,0.3782971345112799
19,SC10,Region 12,NOₓ emissions,746.5813339040449,695.847070488461
19,SC10,Region 12,PM₂.₅ emissions,24.20902114478676,20.98631288732437
19,SC10,Region 12,Time loss (car),48475743.559513815,49543686.51319979
19,SC10,Region 12,PCE-weighted VKT,896607289.8978517,916790297.3852396
19,SC10,Tehran,CO₂ emissions,16827421.39513647,17098710.760582432
19,SC10,Tehran,Congestion index,0.393835049611494,0.3962916523498906
19,SC10,Tehran,Electricity use,1587621582.8897743,1880871449.038425
19,SC10,Tehran,Final energy,247043929516.3065,249680135171.3133
19,SC10,Tehran,Health indicator,1.1839342241367164e+16,1.2239277877811492e+16
19,SC10,Tehran,Modal share: car,0.558333475002666,0.5503325277378258
19,SC10,Tehran,Modal share: public transport,0.1558863661021938,0.1626463611566904
19,SC10,Tehran,NOₓ emissions,62220.11451500002,62073.84450607478
19,SC10,Tehran,PM₂.₅ emissions,1071.6901084366332,1052.1477084867308
19,SC10,Tehran,Time loss (car),883197300.1185781,905473987.5457766
19,SC10,Tehran,PCE-weighted VKT,70424516949.55132,72013253342.30911
19,SC10,Tehran,STOCK::inflation_index_effective,63.87869652292867,142.92185698706032
19,SC10,Tehran,STOCK::cost_index_rhc_fare,29.51624016041301,60.18207770689028
19,SC10,Tehran,STOCK::cost_index_bus_fare,60.26793001761512,106.36159228555996
19,SC10,Tehran,STOCK::cost_index_metro_fare,35.161126476087375,58.82076106461197
19,SC10,Tehran,STOCK::len_bik,941.660883050843,1278.6481875338736
19,SC10,Tehran,STOCK::len_brt,154.26881632653323,147.0150000000056
19,SC10,Tehran,STOCK::len_hwy,2678.5357142857,2865.749999999971
19,SC10,Tehran,STOCK::len_met,329.4582482993224,371.175
19,SC10,Tehran,STOCK::population_city,10222794.358449385,10593546.499095663
19,SC10,Tehran,STOCK::private_cars_total,4192415.099736402,4343924.107633086
19,SC10,Tehran,STOCK::taxis_total,78784.0,78784.0
19,SC10,Tehran,STOCK::metro_cars_total,1182.2600000000002,1184.36
19,SC10,Tehran,STOCK::brts_total,963.0217687074846,999.0376190476236
19,SC10,Tehran,STOCK::buses_total,2107.78877551022,2206.368571428616
19,SC10,Tehran,STOCK::motorcycles_total,325417.6086656498,337177.8227351354
19,SC10,Tehran,STOCK::transport_financial_balance_IRR,-4335711560297637.5,-8980114844150691.0
19,SC11,Region 12,CO₂ emissions,205539.54317750907,204631.12991573507
19,SC11,Region 12,Congestion index,1.1911224595412475,1.1750443867703275
19,SC11,Region 12,Electricity use,71165028.27557743,75306585.2622768
19,SC11,Region 12,Final energy,2798376322.9605107,2761966972.401992
19,SC11,Region 12,Health indicator,368927887046946.4,362270959230879.1
19,SC11,Region 12,Modal share: car,0.1662818574113253,0.1575459510137663
19,SC11,Region 12,Modal share: public transport,0.3659734121458064,0.371765947209683
19,SC11,Region 12,NOₓ emissions,769.4935190951667,721.5424271964044
19,SC11,Region 12,PM₂.₅ emissions,25.882201586130456,23.52379846157656
19,SC11,Region 12,Time loss (car),47785884.532424696,45491166.888157845
19,SC11,Region 12,PCE-weighted VKT,900680002.5206444,898263723.5647275
19,SC11,Tehran,CO₂ emissions,16611384.571962992,16529388.235593794
19,SC11,Tehran,Congestion index,0.3906829432985773,0.3854094059369101
19,SC11,Tehran,Electricity use,1498812476.5761936,1813715242.8175976
19,SC11,Tehran,Final energy,244233310023.3647,241459523762.0677
19,SC11,Tehran,Health indicator,1.1802433094712778e+16,1.2100480585903296e+16
19,SC11,Tehran,Modal share: car,0.5572628592934634,0.5400796705762542
19,SC11,Tehran,Modal share: public transport,0.1499067171706767,0.1622214682305173
