Scenario,year,Geo,delta_display,annot,annot_mode,kpi
SC10,2029,Tehran,-6.918201062325144,-6.918201062325144,pct,Non-public transport trips
SC10,2030,Tehran,-7.044023811492081,-7.044023811492081,pct,Non-public transport trips
SC11,2024,Tehran,-1.4200451793923754,-1.4200451793923754,pct,Non-public transport trips
SC11,2025,Tehran,-4.718768165839894,-4.718768165839894,pct,Non-public transport trips
SC11,2026,Tehran,-7.088734444148072,-7.088734444148072,pct,Non-public transport trips
SC11,2027,Tehran,-7.288806133221352,-7.288806133221352,pct,Non-public transport trips
SC11,2028,Tehran,-8.366682250788767,-8.366682250788767,pct,Non-public transport trips
SC11,2029,Tehran,-8.480770523088884,-8.480770523088884,pct,Non-public transport trips
SC11,2030,Tehran,-9.271225834315388,-9.271225834315388,pct,Non-public transport trips
SC2,2024,Tehran,0.0,0.0,pct,Non-public transport trips
SC2,2025,Tehran,0.0,0.0,pct,Non-public transport trips
SC2,2026,Tehran,-0.3605560917411471,-0.3605560917411471,pct,Non-public transport trips
SC2,2027,Tehran,-0.4183665556962175,-0.4183665556962175,pct,Non-public transport trips
SC2,2028,Tehran,-0.592210109246466,-0.592210109246466,pct,Non-public transport trips
SC2,2029,Tehran,-0.7135494311398654,-0.7135494311398654,pct,Non-public transport trips
SC2,2030,Tehran,-0.7598934518884469,-0.7598934518884469,pct,Non-public transport trips
SC3,2024,Tehran,0.0,0.0,pct,Non-public transport trips
SC3,2025,Tehran,0.0,0.0,pct,Non-public transport trips
SC3,2026,Tehran,-0.04948493469379837,-0.04948493469379837,pct,Non-public transport trips
SC3,2027,Tehran,-0.04830313099103196,-0.04830313099103196,pct,Non-public transport trips
SC3,2028,Tehran,-0.10370674777924012,-0.10370674777924012,pct,Non-public transport trips
SC3,2029,Tehran,-0.10359662236624685,-0.10359662236624685,pct,Non-public transport trips
SC3,2030,Tehran,-0.16918574291836383,-0.16918574291836383,pct,Non-public transport trips
SC4,2024,Tehran,-1.2824687222763027,-1.2824687222763027,pct,Non-public transport trips
SC4,2025,Tehran,-1.3522673468890496,-1.3522673468890496,pct,Non-public transport trips
SC4,2026,Tehran,-1.291547586632392,-1.291547586632392,pct,Non-public transport trips
SC4,2027,Tehran,-1.2633279763672696,-1.2633279763672696,pct,Non-public transport trips
SC4,2028,Tehran,-1.0936726395176022,-1.0936726395176022,pct,Non-public transport trips
SC4,2029,Tehran,-1.0961183540290567,-1.0961183540290567,pct,Non-public transport trips
SC4,2030,Tehran,-1.1087616635989428,-1.1087616635989428,pct,Non-public transport trips
SC5,2024,Tehran,-1.2684253698845798,-1.2684253698845798,pct,Non-public transport trips
SC5,2025,Tehran,-4.487775285548078,-4.487775285548078,pct,Non-public transport trips
SC5,2026,Tehran,-5.114402864005766,-5.114402864005766,pct,Non-public transport trips
SC5,2027,Tehran,-5.207467777123627,-5.207467777123627,pct,Non-public transport trips
SC5,2028,Tehran,-5.421794872096094,-5.421794872096094,pct,Non-public transport trips
SC5,2029,Tehran,-5.44123129106892,-5.44123129106892,pct,Non-public transport trips
SC5,2030,Tehran,-5.5390347726769695,-5.5390347726769695,pct,Non-public transport trips
SC6,2024,Tehran,-0.2688006757352022,-0.2688006757352022,pct,Non-public transport trips
SC6,2025,Tehran,-3.133758070998042,-3.133758070998042,pct,Non-public transport trips
SC6,2026,Tehran,-3.6181556141982054,-3.6181556141982054,pct,Non-public transport trips
SC6,2027,Tehran,-3.6248355914014354,-3.6248355914014354,pct,Non-public transport trips
SC6,2028,Tehran,-3.7233507120736835,-3.7233507120736835,pct,Non-public transport trips
SC6,2029,Tehran,-3.728589677148894,-3.728589677148894,pct,Non-public transport trips
SC6,2030,Tehran,-3.780172292730922,-3.780172292730922,pct,Non-public transport trips
SC7,2024,Tehran,0.0003918316873176846,0.0003918316873176846,pct,Non-public transport trips
SC7,2025,Tehran,0.000967072411155733,0.000967072411155733,pct,Non-public transport trips
SC7,2026,Tehran,0.0019789940387765284,0.0019789940387765284,pct,Non-public transport trips
SC7,2027,Tehran,0.0033208967611469834,0.0033208967611469834,pct,Non-public transport trips
SC7,2028,Tehran,0.005576963665391946,0.005576963665391946,pct,Non-public transport trips
SC7,2029,Tehran,0.008490043755486421,0.008490043755486421,pct,Non-public transport trips
SC7,2030,Tehran,0.012099096203264834,0.012099096203264834,pct,Non-public transport trips
SC8,2024,Tehran,-1.574533136750679,-1.574533136750679,pct,Non-public transport trips
SC8,2025,Tehran,-4.73697765045128,-4.73697765045128,pct,Non-public transport trips
SC8,2026,Tehran,-7.334060867431365,-7.334060867431365,pct,Non-public transport trips
SC8,2027,Tehran,-7.30753596542151,-7.30753596542151,pct,Non-public transport trips
SC8,2028,Tehran,-8.319355933102349,-8.319355933102349,pct,Non-public transport trips
SC8,2029,Tehran,-8.322684926403094,-8.322684926403094,pct,Non-public transport trips
SC8,2030,Tehran,-9.230559792980165,-9.230559792980165,pct,Non-public transport trips
SC9,2024,Tehran,-1.9378090179474905,-1.9378090179474905,pct,Non-public transport trips
SC9,2025,Tehran,-5.309955511646085,-5.309955511646085,pct,Non-public transport trips
SC9,2026,Tehran,-6.360254383550661,-6.360254383550661,pct,Non-public transport trips
SC9,2027,Tehran,-6.49069557941941,-6.49069557941941,pct,Non-public transport trips
SC9,2028,Tehran,-6.762160471022413,-6.762160471022413,pct,Non-public transport trips
SC9,2029,Tehran,-6.942407007967166,-6.942407007967166,pct,Non-public transport trips
SC9,2030,Tehran,-7.163347121793831,-7.163347121793831,pct,Non-public transport trips
SC0,2024,Region 12,0.0,0.0,pct,Budget use
SC0,2025,Region 12,0.0,0.0,pct,Budget use
SC0,2026,Region 12,0.0,0.0,pct,Budget use
SC0,2027,Region 12,0.0,0.0,pct,Budget use
SC0,2028,Region 12,0.0,0.0,pct,Budget use
SC0,2029,Region 12,0.0,0.0,pct,Budget use
SC0,2030,Region 12,0.0,0.0,pct,Budget use
SC1,2024,Region 12,0.0,0.0,pct,Budget use
SC1,2025,Region 12,0.0,0.0,pct,Budget use
SC1,2026,Region 12,1.0224627317412895,1.0224627317412895,pct,Budget use
SC1,2027,Region 12,0.08925460877213955,0.08925460877213955,pct,Budget use
SC1,2028,Region 12,1.4402196419662243,1.4402196419662243,pct,Budget use
SC1,2029,Region 12,1.4157722588184785,1.4157722588184785,pct,Budget use
SC1,2030,Region 12,1.7561293239236049,1.7561293239236049,pct,Budget use
SC10,2024,Region 12,17.9099839082515,17.9099839082515,pct,Budget use
SC10,2025,Region 12,20.768122899125398,20.768122899125398,pct,Budget use
SC10,2026,Region 12,22.834122197604884,22.834122197604884,pct,Budget use
SC10,2027,Region 12,25.54820752135582,25.54820752135582,pct,Budget use
SC10,2028,Region 12,27.513282715741955,27.513282715741955,pct,Budget use
SC10,2029,Region 12,28.577142418756797,28.577142418756797,pct,Budget use
SC10,2030,Region 12,30.024789338052706,30.024789338052706,pct,Budget use
SC11,2024,Region 12,10.607640569253403,10.607640569253403,pct,Budget use
SC11,2025,Region 12,11.30791642505943,11.30791642505943,pct,Budget use
SC11,2026,Region 12,10.566032020739316,10.566032020739316,pct,Budget use
SC11,2027,Region 12,12.515462306685723,12.515462306685723,pct,Budget use
SC11,2028,Region 12,15.143553688461125,15.143553688461125,pct,Budget use
SC11,2029,Region 12,16.743623516649937,16.743623516649937,pct,Budget use
SC11,2030,Region 12,20.015073578382925,20.015073578382925,pct,Budget use
SC2,2024,Region 12,0.0,0.0,pct,Budget use
SC2,2025,Region 12,0.0,0.0,pct,Budget use
SC2,2026,Region 12,-3.6457666217676654,-3.6457666217676654,pct,Budget use
SC2,2027,Region 12,-3.2869325128385314,-3.2869325128385314,pct,Budget use
SC2,2028,Region 12,-3.764591770366479,-3.764591770366479,pct,Budget use
SC2,2029,Region 12,-2.936463393920756,-2.936463393920756,pct,Budget use
SC2,2030,Region 12,-0.5561116946213784,-0.5561116946213784,pct,Budget use
SC3,2024,Region 12,0.0,0.0,pct,Budget use
SC3,2025,Region 12,0.0,0.0,pct,Budget use
SC3,2026,Region 12,0.5512377147975608,0.5512377147975608,pct,Budget use
SC3,2027,Region 12,0.5436389712649293,0.5436389712649293,pct,Budget use
SC3,2028,Region 12,1.169173817938187,1.169173817938187,pct,Budget use
SC3,2029,Region 12,1.1809676853030464,1.1809676853030464,pct,Budget use
SC3,2030,Region 12,1.8912547196400609,1.8912547196400609,pct,Budget use
SC4,2024,Region 12,9.337301905867722,9.337301905867722,pct,Budget use
SC4,2025,Region 12,11.354785186513688,11.354785186513688,pct,Budget use
SC4,2026,Region 12,12.797745685051732,12.797745685051732,pct,Budget use
SC4,2027,Region 12,13.977129239546576,13.977129239546576,pct,Budget use
SC4,2028,Region 12,13.85248669195988,13.85248669195988,pct,Budget use
SC4,2029,Region 12,14.367565408331858,14.367565408331858,pct,Budget use
SC4,2030,Region 12,14.690518409849732,14.690518409849732,pct,Budget use
SC5,2024,Region 12,5.108837821734544,5.108837821734544,pct,Budget use
SC5,2025,Region 12,4.861089963322194,4.861089963322194,pct,Budget use
SC5,2026,Region 12,4.477234954404914,4.477234954404914,pct,Budget use
SC5,2027,Region 12,4.997905528911999,4.997905528911999,pct,Budget use
SC5,2028,Region 12,5.8332929990830555,5.8332929990830555,pct,Budget use
SC5,2029,Region 12,5.69490282573319,5.69490282573319,pct,Budget use
SC5,2030,Region 12,5.507362904465009,5.507362904465009,pct,Budget use
SC6,2024,Region 12,3.585329408356309,3.585329408356309,pct,Budget use
SC6,2025,Region 12,3.8084489680450395,3.8084489680450395,pct,Budget use
SC6,2026,Region 12,2.8165863906253303,2.8165863906253303,pct,Budget use
SC6,2027,Region 12,2.66936694248428,2.66936694248428,pct,Budget use
SC6,2028,Region 12,2.8615803909959334,2.8615803909959334,pct,Budget use
SC6,2029,Region 12,2.7363567616222646,2.7363567616222646,pct,Budget use
SC6,2030,Region 12,2.5905294852217797,2.5905294852217797,pct,Budget use
SC7,2024,Region 12,5.69456090735385,5.69456090735385,pct,Budget use
SC7,2025,Region 12,6.83716397837187,6.83716397837187,pct,Budget use
SC7,2026,Region 12,8.662958463479448,8.662958463479448,pct,Budget use
SC7,2027,Region 12,10.671177962753873,10.671177962753873,pct,Budget use
SC7,2028,Region 12,13.406538682051675,13.406538682051675,pct,Budget use
SC7,2029,Region 12,16.072287752424828,16.072287752424828,pct,Budget use
SC7,2030,Region 12,19.587078413838736,19.587078413838736,pct,Budget use
SC8,2024,Region 12,13.226317249290991,13.226317249290991,pct,Budget use
SC8,2025,Region 12,16.011599445614525,16.011599445614525,pct,Budget use
SC8,2026,Region 12,17.455588736065998,17.455588736065998,pct,Budget use
SC8,2027,Region 12,18.409975751399873,18.409975751399873,pct,Budget use
SC8,2028,Region 12,19.109987970618,19.109987970618,pct,Budget use
SC8,2029,Region 12,19.399989551408243,19.399989551408243,pct,Budget use
SC8,2030,Region 12,20.00148810500598,20.00148810500598,pct,Budget use
SC9,2024,Region 12,9.983400414648802,9.983400414648802,pct,Budget use
SC9,2025,Region 12,11.223214281389264,11.223214281389264,pct,Budget use
SC9,2026,Region 12,7.3637945273698255,7.3637945273698255,pct,Budget use
SC9,2027,Region 12,8.926660754228903,8.926660754228903,pct,Budget use
SC9,2028,Region 12,9.02175755496203,9.02175755496203,pct,Budget use
SC9,2029,Region 12,10.195347971106104,10.195347971106104,pct,Budget use
SC9,2030,Region 12,13.09638580784052,13.09638580784052,pct,Budget use
SC0,2024,Tehran,0.0,0.0,pct,Budget use
SC0,2025,Tehran,0.0,0.0,pct,Budget use
SC0,2026,Tehran,0.0,0.0,pct,Budget use
SC0,2027,Tehran,0.0,0.0,pct,Budget use
SC0,2028,Tehran,0.0,0.0,pct,Budget use
SC0,2029,Tehran,0.0,0.0,pct,Budget use
SC0,2030,Tehran,0.0,0.0,pct,Budget use
SC1,2024,Tehran,0.0,0.0,pct,Budget use
SC1,2025,Tehran,0.0,0.0,pct,Budget use
SC1,2026,Tehran,-0.8104588138801435,-0.8104588138801435,pct,Budget use
SC1,2027,Tehran,7.0621139616357835,7.0621139616357835,pct,Budget use
SC1,2028,Tehran,-1.048764066863438,-1.048764066863438,pct,Budget use
SC1,2029,Tehran,-1.0315603441229373,-1.0315603441229373,pct,Budget use
SC1,2030,Tehran,-1.2035899975376612,-1.2035899975376612,pct,Budget use
SC10,2024,Tehran,21.377690339188494,21.377690339188494,pct,Budget use
SC10,2025,Tehran,58.830466680753254,58.830466680753254,pct,Budget use
SC10,2026,Tehran,75.46044240689088,75.46044240689088,pct,Budget use
SC10,2027,Tehran,79.76907838581778,79.76907838581778,pct,Budget use
SC10,2028,Tehran,82.10102906494114,82.10102906494114,pct,Budget use
SC10,2029,Tehran,83.56954022130357,83.56954022130357,pct,Budget use
SC10,2030,Tehran,86.05220705362508,86.05220705362508,pct,Budget use
SC11,2024,Tehran,12.744995516866384,12.744995516866384,pct,Budget use
SC11,2025,Tehran,47.291541640907916,47.291541640907916,pct,Budget use
SC11,2026,Tehran,64.10503521499274,64.10503521499274,pct,Budget use
SC11,2027,Tehran,70.57718444377834,70.57718444377834,pct,Budget use
SC11,2028,Tehran,73.23688585521265,73.23688585521265,pct,Budget use
SC11,2029,Tehran,75.28542587773906,75.28542587773906,pct,Budget use
SC11,2030,Tehran,78.77949809060247,78.77949809060247,pct,Budget use
SC2,2024,Tehran,0.0,0.0,pct,Budget use
SC2,2025,Tehran,0.0,0.0,pct,Budget use
SC2,2026,Tehran,2.3783621106590824,2.3783621106590824,pct,Budget use
SC2,2027,Tehran,4.028741176559868,4.028741176559868,pct,Budget use
SC2,2028,Tehran,4.055949508637645,4.055949508637645,pct,Budget use
SC2,2029,Tehran,4.914997927788915,4.914997927788915,pct,Budget use
SC2,2030,Tehran,5.277472501098764,5.277472501098764,pct,Budget use
SC3,2024,Tehran,0.0,0.0,pct,Budget use
SC3,2025,Tehran,0.0,0.0,pct,Budget use
SC3,2026,Tehran,0.3482768403559398,0.3482768403559398,pct,Budget use
SC3,2027,Tehran,0.345776069757709,0.345776069757709,pct,Budget use
SC3,2028,Tehran,0.742984483958017,0.742984483958017,pct,Budget use
SC3,2029,Tehran,0.7379182725679888,0.7379182725679888,pct,Budget use
SC3,2030,Tehran,1.1908455396786797,1.1908455396786797,pct,Budget use
SC4,2024,Tehran,10.626112452514189,10.626112452514189,pct,Budget use
SC4,2025,Tehran,11.55921341909361,11.55921341909361,pct,Budget use
SC4,2026,Tehran,12.429026754520823,12.429026754520823,pct,Budget use
SC4,2027,Tehran,13.084899191897822,13.084899191897822,pct,Budget use
SC4,2028,Tehran,12.272685068055468,12.272685068055468,pct,Budget use
SC4,2029,Tehran,12.57750800610621,12.57750800610621,pct,Budget use
SC4,2030,Tehran,12.792766705227196,12.792766705227196,pct,Budget use
SC5,2024,Tehran,7.345884607372506,7.345884607372506,pct,Budget use
SC5,2025,Tehran,38.92236018114107,38.92236018114107,pct,Budget use
SC5,2026,Tehran,51.48281350149737,51.48281350149737,pct,Budget use
SC5,2027,Tehran,53.47745692829828,53.47745692829828,pct,Budget use
SC5,2028,Tehran,55.12890656275169,55.12890656275169,pct,Budget use
SC5,2029,Tehran,54.78738684623493,54.78738684623493,pct,Budget use
SC5,2030,Tehran,54.95299825203897,54.95299825203897,pct,Budget use
SC6,2024,Tehran,4.581435732476247,4.581435732476247,pct,Budget use
SC6,2025,Tehran,39.206967222308315,39.206967222308315,pct,Budget use
SC6,2026,Tehran,50.1945599899162,50.1945599899162,pct,Budget use
SC6,2027,Tehran,50.945955693735854,50.945955693735854,pct,Budget use
SC6,2028,Tehran,51.51373896957529,51.51373896957529,pct,Budget use
SC6,2029,Tehran,51.18441288139628,51.18441288139628,pct,Budget use
SC6,2030,Tehran,51.26661183070122,51.26661183070122,pct,Budget use
SC7,2024,Tehran,4.649150800481214,4.649150800481214,pct,Budget use
SC7,2025,Tehran,5.691970958075734,5.691970958075734,pct,Budget use
SC7,2026,Tehran,7.017419542873357,7.017419542873357,pct,Budget use
SC7,2027,Tehran,8.700687706040355,8.700687706040355,pct,Budget use
SC7,2028,Tehran,11.12986453656056,11.12986453656056,pct,Budget use
SC7,2029,Tehran,13.451147669060745,13.451147669060745,pct,Budget use
SC7,2030,Tehran,16.414561224485603,16.414561224485603,pct,Budget use
SC8,2024,Tehran,15.682222790824657,15.682222790824657,pct,Budget use
SC8,2025,Tehran,54.900583500949864,54.900583500949864,pct,Budget use
SC8,2026,Tehran,66.87040285200354,66.87040285200354,pct,Budget use
SC8,2027,Tehran,68.60473184237719,68.60473184237719,pct,Budget use
SC8,2028,Tehran,67.77149642264915,67.77149642264915,pct,Budget use
SC8,2029,Tehran,67.82035962478083,67.82035962478083,pct,Budget use
SC8,2030,Tehran,68.05724754035377,68.05724754035377,pct,Budget use
SC9,2024,Tehran,12.933561337733208,12.933561337733208,pct,Budget use
SC9,2025,Tehran,46.693712604497875,46.693712604497875,pct,Budget use
SC9,2026,Tehran,63.64571161140932,63.64571161140932,pct,Budget use
SC9,2027,Tehran,68.68974814230322,68.68974814230322,pct,Budget use
SC9,2028,Tehran,69.20469199668847,69.20469199668847,pct,Budget use
SC9,2029,Tehran,70.48393766982085,70.48393766982085,pct,Budget use
SC9,2030,Tehran,71.69223074617715,71.69223074617715,pct,Budget use
SC0,2024,Region 12,0.0,0.0,pct,Final energy
SC0,2025,Region 12,0.0,0.0,pct,Final energy
SC0,2026,Region 12,0.0,0.0,pct,Final energy
SC0,2027,Region 12,0.0,0.0,pct,Final energy
SC0,2028,Region 12,0.0,0.0,pct,Final energy
SC0,2029,Region 12,0.0,0.0,pct,Final energy
SC0,2030,Region 12,0.0,0.0,pct,Final energy
SC1,2024,Region 12,0.0,0.0,pct,Final energy
SC1,2025,Region 12,0.0,0.0,pct,Final energy
SC1,2026,Region 12,0.030214443319061826,0.030214443319061826,pct,Final energy
SC1,2027,Region 12,-0.3160422995981622,-0.3160422995981622,pct,Final energy
SC1,2028,Region 12,-0.3987518043889676,-0.3987518043889676,pct,Final energy
SC1,2029,Region 12,-0.6523114951707383,-0.6523114951707383,pct,Final energy
SC1,2030,Region 12,-0.7113083908604777,-0.7113083908604777,pct,Final energy
SC10,2024,Region 12,-0.630108970410407,-0.630108970410407,pct,Final energy
SC10,2025,Region 12,-4.476758463195138,-4.476758463195138,pct,Final energy
SC10,2026,Region 12,-4.769371294450426,-4.769371294450426,pct,Final energy
SC10,2027,Region 12,-5.052553866091474,-5.052553866091474,pct,Final energy
SC10,2028,Region 12,-5.499672411765131,-5.499672411765131,pct,Final energy
SC10,2029,Region 12,-5.782087190992091,-5.782087190992091,pct,Final energy
SC10,2030,Region 12,-6.176590376958848,-6.176590376958848,pct,Final energy
SC11,2024,Region 12,-0.4848514320955571,-0.4848514320955571,pct,Final energy
SC11,2025,Region 12,-2.7009196522996364,-2.7009196522996364,pct,Final energy
SC11,2026,Region 12,-2.5806777979682236,-2.5806777979682236,pct,Final energy
SC11,2027,Region 12,-4.0519160063212185,-4.0519160063212185,pct,Final energy
SC11,2028,Region 12,-4.769582876741204,-4.769582876741204,pct,Final energy
SC11,2029,Region 12,-6.33835045806625,-6.33835045806625,pct,Final energy
SC11,2030,Region 12,-7.15213583788135,-7.15213583788135,pct,Final energy
SC2,2024,Region 12,0.0,0.0,pct,Final energy
SC2,2025,Region 12,0.0,0.0,pct,Final energy
SC2,2026,Region 12,0.15327438707077376,0.15327438707077376,pct,Final energy
SC2,2027,Region 12,-0.9355011598886966,-0.9355011598886966,pct,Final energy
SC2,2028,Region 12,-1.1485417676226266,-1.1485417676226266,pct,Final energy
SC2,2029,Region 12,-1.899169991680508,-1.899169991680508,pct,Final energy
SC2,2030,Region 12,-2.468843459603288,-2.468843459603288,pct,Final energy
SC3,2024,Region 12,0.0,0.0,pct,Final energy
SC3,2025,Region 12,0.0,0.0,pct,Final energy
SC3,2026,Region 12,0.16232757968213735,0.16232757968213735,pct,Final energy
SC3,2027,Region 12,-0.6250137302715516,-0.6250137302715516,pct,Final energy
SC3,2028,Region 12,-0.6653877656395295,-0.6653877656395295,pct,Final energy
SC3,2029,Region 12,-1.6160797153774127,-1.6160797153774127,pct,Final energy
SC3,2030,Region 12,-1.689580563214111,-1.689580563214111,pct,Final energy
SC4,2024,Region 12,-0.20042877764270536,-0.20042877764270536,pct,Final energy
SC4,2025,Region 12,-1.8778970307174614,-1.8778970307174614,pct,Final energy
SC4,2026,Region 12,-2.3178079778644434,-2.3178079778644434,pct,Final energy
SC4,2027,Region 12,-2.4325454088113636,-2.4325454088113636,pct,Final energy
SC4,2028,Region 12,-2.43226191705625,-2.43226191705625,pct,Final energy
SC4,2029,Region 12,-2.217489507832337,-2.217489507832337,pct,Final energy
SC4,2030,Region 12,-2.1519943747953687,-2.1519943747953687,pct,Final energy
SC5,2024,Region 12,-0.15840890559933918,-0.15840890559933918,pct,Final energy
SC5,2025,Region 12,-2.113757597875902,-2.113757597875902,pct,Final energy
SC5,2026,Region 12,-1.9175922227332596,-1.9175922227332596,pct,Final energy
SC5,2027,Region 12,-1.8116582321113388,-1.8116582321113388,pct,Final energy
SC5,2028,Region 12,-1.8770138688080233,-1.8770138688080233,pct,Final energy
SC5,2029,Region 12,-1.9797526803139363,-1.9797526803139363,pct,Final energy
SC5,2030,Region 12,-2.060888683100583,-2.060888683100583,pct,Final energy
SC6,2024,Region 12,-0.0987694272040251,-0.0987694272040251,pct,Final energy
SC6,2025,Region 12,-0.4489426483762848,-0.4489426483762848,pct,Final energy
SC6,2026,Region 12,-0.5673212078390263,-0.5673212078390263,pct,Final energy
SC6,2027,Region 12,-0.6336858919326869,-0.6336858919326869,pct,Final energy
SC6,2028,Region 12,-0.6855470702116314,-0.6855470702116314,pct,Final energy
SC6,2029,Region 12,-0.7016148896888237,-0.7016148896888237,pct,Final energy
SC6,2030,Region 12,-0.7132828253270698,-0.7132828253270698,pct,Final energy
SC7,2024,Region 12,-0.5475864406705003,-0.5475864406705003,pct,Final energy
SC7,2025,Region 12,-0.7906058708056637,-0.7906058708056637,pct,Final energy
SC7,2026,Region 12,-1.4896419852129827,-1.4896419852129827,pct,Final energy
SC7,2027,Region 12,-2.0001414038052334,-2.0001414038052334,pct,Final energy
SC7,2028,Region 12,-3.362992043813131,-3.362992043813131,pct,Final energy
SC7,2029,Region 12,-4.287478274034809,-4.287478274034809,pct,Final energy
SC7,2030,Region 12,-5.250660426728949,-5.250660426728949,pct,Final energy
SC8,2024,Region 12,-0.304844575058639,-0.304844575058639,pct,Final energy
SC8,2025,Region 12,-2.426157350712264,-2.426157350712264,pct,Final energy
SC8,2026,Region 12,-2.7402069463896304,-2.7402069463896304,pct,Final energy
SC8,2027,Region 12,-3.586390116014683,-3.586390116014683,pct,Final energy
SC8,2028,Region 12,-3.7526114750522046,-3.7526114750522046,pct,Final energy
SC8,2029,Region 12,-4.159395355574456,-4.159395355574456,pct,Final energy
SC8,2030,Region 12,-4.205226376156618,-4.205226376156618,pct,Final energy
SC9,2024,Region 12,-0.2593491253468687,-0.2593491253468687,pct,Final energy
SC9,2025,Region 12,-3.1302725489623526,-3.1302725489623526,pct,Final energy
SC9,2026,Region 12,-2.78613067391642,-2.78613067391642,pct,Final energy
SC9,2027,Region 12,-4.026368892055886,-4.026368892055886,pct,Final energy
SC9,2028,Region 12,-4.279893856296977,-4.279893856296977,pct,Final energy
SC9,2029,Region 12,-5.248511415858975,-5.248511415858975,pct,Final energy
SC9,2030,Region 12,-5.86888324523691,-5.86888324523691,pct,Final energy
SC0,2024,Tehran,0.0,0.0,pct,Final energy
SC0,2025,Tehran,0.0,0.0,pct,Final energy
SC0,2026,Tehran,0.0,0.0,pct,Final energy
SC0,2027,Tehran,0.0,0.0,pct,Final energy
SC0,2028,Tehran,0.0,0.0,pct,Final energy
SC0,2029,Tehran,0.0,0.0,pct,Final energy
SC0,2030,Tehran,0.0,0.0,pct,Final energy
SC1,2024,Tehran,0.0,0.0,pct,Final energy
SC1,2025,Tehran,0.0,0.0,pct,Final energy
SC1,2026,Tehran,-1.9346970515424537,-1.9346970515424537,pct,Final energy
SC1,2027,Tehran,-2.339125152549585,-2.339125152549585,pct,Final energy
SC1,2028,Tehran,-4.2248014556125595,-4.2248014556125595,pct,Final energy
SC1,2029,Tehran,-3.605151634540339,-3.605151634540339,pct,Final energy
SC1,2030,Tehran,-4.314275280877884,-4.314275280877884,pct,Final energy
SC10,2024,Tehran,0.002472771689738646,0.002472771689738646,pct,Final energy
SC10,2025,Tehran,-1.8011149023971318,-1.8011149023971318,pct,Final energy
SC10,2026,Tehran,-7.446475640769528,-7.446475640769528,pct,Final energy
SC10,2027,Tehran,-8.635559639814101,-8.635559639814101,pct,Final energy
SC10,2028,Tehran,-8.88319722248133,-8.88319722248133,pct,Final energy
SC10,2029,Tehran,-9.105647687223726,-9.105647687223726,pct,Final energy
SC10,2030,Tehran,-9.23584162223676,-9.23584162223676,pct,Final energy
SC11,2024,Tehran,-0.06258401974811044,-0.06258401974811044,pct,Final energy
SC11,2025,Tehran,-0.776937077249546,-0.776937077249546,pct,Final energy
SC11,2026,Tehran,-7.351795181476856,-7.351795181476856,pct,Final energy
SC11,2027,Tehran,-9.648503660997092,-9.648503660997092,pct,Final energy
SC11,2028,Tehran,-10.501627031497595,-10.501627031497595,pct,Final energy
SC11,2029,Tehran,-11.535188970828356,-11.535188970828356,pct,Final energy
SC11,2030,Tehran,-12.278168783393042,-12.278168783393042,pct,Final energy
SC2,2024,Tehran,0.0,0.0,pct,Final energy
SC2,2025,Tehran,0.0,0.0,pct,Final energy
SC2,2026,Tehran,0.1328687438167025,0.1328687438167025,pct,Final energy
SC2,2027,Tehran,-0.9054103103805157,-0.9054103103805157,pct,Final energy
SC2,2028,Tehran,-0.8684052885658893,-0.8684052885658893,pct,Final energy
SC2,2029,Tehran,-1.44917251537246,-1.44917251537246,pct,Final energy
SC2,2030,Tehran,-1.6340704830122885,-1.6340704830122885,pct,Final energy
SC3,2024,Tehran,0.0,0.0,pct,Final energy
SC3,2025,Tehran,0.0,0.0,pct,Final energy
SC3,2026,Tehran,0.030446661636492012,0.030446661636492012,pct,Final energy
SC3,2027,Tehran,-0.16177287851464475,-0.16177287851464475,pct,Final energy
SC3,2028,Tehran,-0.12609968770551144,-0.12609968770551144,pct,Final energy
SC3,2029,Tehran,-0.34306566242707076,-0.34306566242707076,pct,Final energy
SC3,2030,Tehran,-0.30338406232933224,-0.30338406232933224,pct,Final energy
SC4,2024,Tehran,0.06041130079158343,0.06041130079158343,pct,Final energy
SC4,2025,Tehran,-1.0746130737257462,-1.0746130737257462,pct,Final energy
SC4,2026,Tehran,-1.1330317659394842,-1.1330317659394842,pct,Final energy
SC4,2027,Tehran,-1.0831276575513562,-1.0831276575513562,pct,Final energy
SC4,2028,Tehran,-1.0673046141913434,-1.0673046141913434,pct,Final energy
SC4,2029,Tehran,-0.916234419882688,-0.916234419882688,pct,Final energy
SC4,2030,Tehran,-0.9167993229434065,-0.9167993229434065,pct,Final energy
SC5,2024,Tehran,0.067455540427455,0.067455540427455,pct,Final energy
SC5,2025,Tehran,-0.46397296847905173,-0.46397296847905173,pct,Final energy
SC5,2026,Tehran,-5.778711950370162,-5.778711950370162,pct,Final energy
SC5,2027,Tehran,-6.862150823447871,-6.862150823447871,pct,Final energy
SC5,2028,Tehran,-6.908031262976996,-6.908031262976996,pct,Final energy
SC5,2029,Tehran,-7.1138366299594304,-7.1138366299594304,pct,Final energy
SC5,2030,Tehran,-7.101020428853734,-7.101020428853734,pct,Final energy
SC6,2024,Tehran,0.002052943245504723,0.002052943245504723,pct,Final energy
SC6,2025,Tehran,0.39182508585019415,0.39182508585019415,pct,Final energy
SC6,2026,Tehran,-4.9511392571069495,-4.9511392571069495,pct,Final energy
