Scenario,year,Geo,delta_display,annot,annot_mode,kpi
SC9,2028,Region 12,11.526490455910997,11.526490455910997,pct,Modal share: public transport
SC9,2029,Region 12,11.928282420715277,11.928282420715277,pct,Modal share: public transport
SC9,2030,Region 12,12.844222351422175,12.844222351422175,pct,Modal share: public transport
SC0,2024,Tehran,0.0,0.0,pct,Modal share: public transport
SC0,2025,Tehran,0.0,0.0,pct,Modal share: public transport
SC0,2026,Tehran,0.0,0.0,pct,Modal share: public transport
SC0,2027,Tehran,0.0,0.0,pct,Modal share: public transport
SC0,2028,Tehran,0.0,0.0,pct,Modal share: public transport
SC0,2029,Tehran,0.0,0.0,pct,Modal share: public transport
SC0,2030,Tehran,0.0,0.0,pct,Modal share: public transport
SC1,2024,Tehran,0.0,0.0,pct,Modal share: public transport
SC1,2025,Tehran,0.0,0.0,pct,Modal share: public transport
SC1,2026,Tehran,1.2682935336153658,1.2682935336153658,pct,Modal share: public transport
SC1,2027,Tehran,4.9605094776038685,4.9605094776038685,pct,Modal share: public transport
SC1,2028,Tehran,2.123858404681347,2.123858404681347,pct,Modal share: public transport
SC1,2029,Tehran,2.1226538935918313,2.1226538935918313,pct,Modal share: public transport
SC1,2030,Tehran,2.761613679767936,2.761613679767936,pct,Modal share: public transport
SC10,2024,Tehran,19.091360162848776,19.091360162848776,pct,Modal share: public transport
SC10,2025,Tehran,41.97826495364698,41.97826495364698,pct,Modal share: public transport
SC10,2026,Tehran,48.63245333941674,48.63245333941674,pct,Modal share: public transport
SC10,2027,Tehran,50.455202336415326,50.455202336415326,pct,Modal share: public transport
SC10,2028,Tehran,50.456433008662096,50.456433008662096,pct,Modal share: public transport
SC10,2029,Tehran,50.5004501850292,50.5004501850292,pct,Modal share: public transport
SC10,2030,Tehran,50.760285212576726,50.760285212576726,pct,Modal share: public transport
SC11,2024,Tehran,10.233416036613429,10.233416036613429,pct,Modal share: public transport
SC11,2025,Tehran,32.064142592355886,32.064142592355886,pct,Modal share: public transport
SC11,2026,Tehran,41.889231712340994,41.889231712340994,pct,Modal share: public transport
SC11,2027,Tehran,44.50496586369481,44.50496586369481,pct,Modal share: public transport
SC11,2028,Tehran,47.86466574939003,47.86466574939003,pct,Modal share: public transport
SC11,2029,Tehran,48.649860369507856,48.649860369507856,pct,Modal share: public transport
SC11,2030,Tehran,50.51013699594461,50.51013699594461,pct,Modal share: public transport
SC2,2024,Tehran,0.0,0.0,pct,Modal share: public transport
SC2,2025,Tehran,0.0,0.0,pct,Modal share: public transport
SC2,2026,Tehran,2.567177629758113,2.567177629758113,pct,Modal share: public transport
